entid,ANCHEYEAR,ANCHEDATE,EMPNUM,WOMEMPNUM,BUSST
1006970453,2014,2017-06-22,5.0,,26
1006970453,2017,2018-05-23,3.0,6.0,26
679361368,2017,2018-08-14,33.0,18.0,22
920032299,2013,2014-06-11,3.0,,22
1165153101,2017,2018-12-11,119.0,,29
1059696849,2016,2017-04-13,18.0,16.0,22
727076239,2017,2018-07-10,15.0,11.0,22
834948383,2015,2017-12-07,11.0,,22
319854151,2016,2017-08-27,5.0,0.0,22
157545813,2017,2018-08-29,2.0,0.0,15
163334210,2017,2018-01-07,12.0,2.0,22
920219147,2016,2017-07-29,1.0,6.0,22
1078969713,2014,2015-04-06,,,29
311545196,2016,2017-04-20,5.0,6.0,22
412529464,2016,2017-01-16,14.0,2.0,22
254906929,2017,2018-06-10,2.0,4.0,22
254906929,2016,2017-08-06,11.0,0.0,22
127290212,2016,2017-05-26,30.0,17.0,22
744273593,2016,2017-08-02,12.0,2.0,22
684879148,2017,2018-05-22,6.0,3.0,22
1079248717,2015,2017-08-11,8.0,,22
751129954,2017,2018-02-22,8.0,1.0,22
51682819,2016,2017-05-18,14.0,,22
630153635,2016,2017-02-05,7.0,,22
32052142,2017,2018-02-14,18.0,,22
633597604,2017,2018-04-27,17.0,7.0,22
1208312381,2016,2017-06-17,9.0,5.0,22
60728002,2016,2017-06-22,17.0,15.0,22
60728002,2014,2015-07-15,25.0,,22
261130420,2017,2018-08-26,5.0,4.0,28
968277892,2017,2018-08-22,9.0,4.0,22
1046206454,2015,2016-06-04,,,29
431860716,2016,,,,22
496937231,2015,,16.0,,29
85241169,2013,,,,22
1057603484,2016,2017-11-24,5.0,0.0,22
1186648690,2015,2017-04-09,10.0,,22
1020460350,2016,2017-06-21,8.0,5.0,22
294479919,2016,,,,26
286475128,2017,,,,22
888191670,2016,,,,22
1122802283,2015,,10.0,,15
810340507,2017,,6.0,,22
652109476,2016,,,,22
744063565,2017,,,,22
766356192,2017,2018-10-26,8.0,6.0,22
396530575,2017,,6.0,,22
67264605,2017,2018-01-19,11.0,,29
138139524,2015,2016-06-04,,,2
163334210,2015,2016-02-26,,,2
226496467,2015,2016-06-23,,,7
159430594,2015,2016-11-13,4.0,,2
489262081,2014,2015-10-25,,,2
51682819,2014,2015-10-26,,,2
247576004,2014,2015-04-15,,,2
835635503,2015,2016-07-26,,,2
138139524,2013,2015-07-24,,,2
988311456,2015,2016-03-13,,,2
421387546,2015,2016-01-07,,,2
375066805,2013,2015-10-12,,,2
699691718,2013,2014-02-10,,,3
1187991990,2015,2016-03-25,,,3
1047520340,2015,2016-11-09,,,3
1065480306,2015,2016-09-08,,,2
192768531,2013,2014-07-29,,,2
311545196,2015,2016-11-15,,,2
790307959,2015,2016-09-09,,,2
643021215,2015,2016-04-12,,,3
1083242133,2015,2016-12-26,,,3
1226812740,2015,2016-11-23,11.0,,22
813871123,2013,2014-01-02,,,2
283938986,2014,2015-07-01,,,3
283938986,2015,2016-07-09,,,3
1083242133,2014,2015-06-19,,,3
329503003,2015,2016-08-30,,,2
138127594,2015,2016-04-17,3.0,,22
463918370,2015,2016-10-29,8.0,,22
431860716,2015,2016-10-22,,,2
939813095,2014,2015-12-25,,,7
611526552,2015,2016-11-03,,,2
270625734,2014,2015-04-27,,,2
920219147,2015,2016-06-30,,,2
71115142,2013,2015-10-21,,,2
194335835,2013,2014-06-19,,,2
1175543025,2014,2015-06-30,24.0,,9
1212906635,2013,2015-05-07,17.0,,2
1099439666,2014,2015-03-16,6.0,,2
383845402,2014,2015-02-10,,,2
1074236300,2014,2015-12-24,8.0,,2
309062221,2015,2016-10-29,,,3
757975711,2015,2016-04-10,,,2
607016132,2014,2015-02-28,,,2
920219147,2014,2016-02-22,,,2
22968352,2013,2015-05-22,,,2
127290212,2015,2016-02-29,,,2
1065144669,2015,2016-03-04,9.0,,2
787711245,2014,2015-04-22,15.0,,2
13778114,2013,2015-04-22,,,2
790975792,2015,2016-02-29,,,3
1217886527,2014,2015-07-07,,,2
602765454,2013,2014-12-12,,,2
87381416,2013,2015-06-17,,,2
431597418,2014,2015-08-08,,,2
1115830165,2013,2015-09-23,,,2
751009818,2014,2015-10-23,,,3
751009818,2015,2016-06-22,,,3
169375120,2014,2015-11-04,,,2
908820235,2015,2016-05-23,,,2
1065144669,2016,2017-01-20,7.0,0.0,2
1184047865,2016,2017-10-20,11.0,11.0,2
552148999,2016,2017-02-20,11.0,3.0,29
143184261,2016,2017-08-20,4.0,6.0,29
261130420,2016,2017-07-20,6.0,6.0,2
383845402,2016,2017-01-20,5.0,9.0,2
1086151159,2016,2017-12-20,40.0,9.0,2
1184047865,2017,2018-08-16,14.0,6.0,22
1097494508,2016,2017-08-20,14.0,4.0,22
326719827,2016,2017-11-13,1594.0,,22
1223928017,2017,2018-01-25,231.0,168.0,22
69522839,2016,2018-01-14,13.0,10.0,22
1122027783,2017,2018-04-22,28.0,17.0,22
119305795,2016,2017-04-04,7.0,5.0,22
242729106,2014,2018-06-08,3.0,,22
1099439666,2016,2017-08-11,3.0,6.0,22
714492796,2017,2018-06-13,8.0,5.0,22
1152140024,2015,2016-04-16,8.0,,22
951390025,2017,2018-03-10,38.0,11.0,22
1074236300,2017,2018-08-05,10.0,,22
920032299,2015,2016-10-16,3.0,,22
159430594,2016,2017-07-23,1.0,9.0,22
899947531,2017,2018-11-08,6.0,9.0,22
538510979,2016,2017-09-14,6.0,7.0,22
906699897,2014,2015-04-23,5.0,,22
309062221,2016,2017-03-13,5.0,4.0,22
1078969713,2017,2018-12-22,8.0,,29
1078969713,2015,2016-07-30,,,29
908820235,2017,2018-03-10,15.0,13.0,22
908820235,2016,2017-06-22,5.0,6.0,22
867450888,2016,2017-07-29,4.0,10.0,22
948271395,2016,2017-03-21,20.0,15.0,22
948271395,2017,2018-06-12,16.0,,22
329503003,2017,2018-01-09,7.0,3.0,22
329503003,2016,2017-12-11,3.0,6.0,22
1199980440,2017,2018-04-30,15.0,0.0,22
127290212,2017,2018-10-29,25.0,19.0,22
545892203,2014,2015-05-31,,,29
545892203,2017,2018-10-14,8.0,,29
607016132,2017,2018-09-22,12.0,8.0,22
630153635,2015,2017-01-05,1.0,,22
32052142,2013,2014-11-07,,,22
32052142,2014,2015-06-20,17.0,,22
32052142,2016,2017-09-10,20.0,,22
543977276,2017,2018-01-28,5.0,9.0,22
151317525,2014,2015-03-22,11.0,,22
431597418,2016,2017-12-15,0.0,8.0,22
60728002,2015,2016-10-21,28.0,,22
696299929,2017,2018-12-23,9.0,4.0,22
361333721,2017,2018-10-28,7.0,9.0,22
961342330,2017,2018-08-03,9.0,13.0,22
1116990859,2015,2016-01-03,2.0,,22
436888913,2017,2018-05-19,8.0,6.0,22
604873588,2016,2017-01-18,13.0,14.0,22
671461191,2016,,,,29
1186648690,2016,2017-12-09,11.0,,22
1122802283,2016,,3.0,,15
604497587,2017,,,,22
810340507,2016,,,,22
138127594,2017,2018-11-02,6.0,6.0,22
970288326,2017,,10.0,,22
622810240,2017,,,,22
614688900,2017,2018-09-13,4.0,3.0,22
119305795,2013,2015-01-21,,,2
420043119,2013,2015-05-26,,,2
138139524,2014,2015-04-27,,,2
1223928017,2013,2015-02-04,,,2
968277892,2014,2015-02-25,,,2
988311456,2014,2015-06-27,,,2
1089644305,2015,2016-12-20,,,2
574615171,2014,2015-01-24,,,2
1123335846,2014,2015-10-18,,,7
580439677,2014,2015-05-23,,,2
283938986,2013,2015-05-01,,,3
516287023,2014,2015-09-09,,,3
161179732,2015,2016-04-28,,,2
1110061441,2015,2016-06-20,,,2
702865981,2015,2016-03-26,8.0,,22
674502068,2013,2015-09-17,,,2
674502068,2015,2016-02-29,26.0,,2
790049957,2014,2015-08-16,,,2
445079467,2013,2015-11-21,,,2
436888913,2015,2016-12-24,,,2
552148999,2015,2016-12-25,,,3
431860716,2013,2015-10-26,,,2
1212906635,2014,2015-04-07,25.0,,2
194335835,2014,2015-05-23,,,2
71115142,2015,2016-07-30,,,2
867450888,2015,2016-06-15,,,2
431860716,2014,2015-04-26,,,2
383845402,2015,2016-06-05,,,2
270625734,2013,2015-01-27,,,2
846968387,2014,2015-01-30,,,2
979812063,2014,2015-10-09,,,2
552148999,2013,2014-06-21,4.0,,3
1175543025,2015,2016-07-15,31.0,,9
412529464,2013,2015-12-10,,,2
561707916,2015,2016-02-23,,,2
1059986482,2014,2015-08-13,,,2
611526552,2014,2015-08-24,,,2
742531827,2013,2015-12-04,,,2
675480021,2014,2015-09-27,,,2
782733767,2015,2016-12-19,,,2
121189460,2013,2015-02-13,,,2
714492796,2014,2015-07-09,,,2
995060292,2014,2015-04-23,,,2
714492796,2015,2016-05-04,,,2
87381416,2014,2015-04-26,,,2
979812063,2016,2017-02-20,26.0,9.0,2
751009818,2016,2017-09-20,4.0,7.0,29
1083242133,2016,2017-10-20,4.0,7.0,2
779789754,2016,2017-06-20,17.0,14.0,2
57354986,2016,2017-03-20,5.0,1.0,2
91286955,2016,2017-06-20,12.0,,2
1116990859,2016,2017-09-20,0.0,,2
569439915,2016,2017-05-20,4.0,8.0,2
485686858,2016,2017-07-20,22.0,,2
54930732,2016,2017-09-20,2.0,2.0,2
899947531,2016,2017-09-20,6.0,3.0,2
1032103988,2017,2018-10-26,12.0,5.0,22
270625734,2015,2017-02-28,6.0,,15
420043119,2016,2017-06-03,2.0,8.0,22
1009587580,2017,2018-04-30,4.0,7.0,22
1009587580,2016,2017-12-05,8.0,5.0,22
643021215,2017,2018-09-12,27.0,7.0,22
1211758009,2016,2017-08-23,88.0,16.0,22
1086151159,2017,2018-11-17,40.0,10.0,22
25315744,2016,2017-07-06,362.0,33.0,22
147245743,2017,2018-05-10,2.0,3.0,22
1134080943,2017,2018-03-26,1145.0,462.0,22
242729106,2017,2018-10-08,5.0,9.0,22
1006970453,2015,2017-12-22,6.0,,26
1006970453,2013,2017-10-21,11.0,,26
1152140024,2014,2015-05-15,31.0,,22
1152140024,2016,2017-05-23,16.0,7.0,22
1115830165,2017,2018-10-29,1.0,2.0,22
813871123,2017,2018-10-24,3.0,1.0,22
1162466728,2017,2018-07-11,7.0,2.0,22
920032299,2017,2018-10-19,8.0,5.0,22
920032299,2014,2015-10-16,5.0,,22
1165153101,2016,2017-10-17,124.0,,29
1165153101,2015,2016-01-29,,,29
1059696849,2017,2018-06-11,15.0,17.0,22
899947531,2013,2014-10-22,7.0,,22
181536431,2017,2018-03-27,3.0,8.0,24
906699897,2015,2016-09-18,5.0,,22
226496467,2016,2017-06-15,10.0,6.0,24
1059986482,2017,2018-03-02,5.0,10.0,22
552148999,2017,2018-11-29,5.0,3.0,22
787711245,2016,2017-07-29,18.0,4.0,22
110863685,2016,2017-04-15,8.0,9.0,22
545892203,2015,2016-03-06,,,29
51682819,2017,2018-10-18,12.0,,22
151317525,2013,2015-03-22,3.0,,22
431597418,2017,2018-06-23,9.0,4.0,22
1132496715,2017,2018-07-26,28.0,10.0,22
396463706,2017,2018-08-12,16.0,11.0,22
757975711,2016,2017-05-14,3.0,3.0,26
1135979979,2017,2018-09-22,13.0,4.0,22
134719296,2016,2017-08-24,11.0,5.0,22
910606065,2014,2015-05-22,,,29
192768531,2017,2018-03-01,29.0,14.0,22
192768531,2016,2017-05-14,33.0,26.0,22
1046206454,2014,2015-02-25,,,29
561729996,2016,,,,22
939813095,2016,,,,22
906699897,2017,,,,29
138127594,2016,2017-10-06,5.0,2.0,22
1081291673,2017,,,,22
1226812740,2017,2018-11-18,6.0,1.0,22
970288326,2016,,10.0,,22
1057603484,2017,2018-10-18,9.0,5.0,22
463918370,2017,2018-06-26,8.0,3.0,22
1030300941,2018,,,,2
254906929,2018,2019-05-14,11.0,0.0,2
808471480,2018,2019-12-26,10.0,8.0,2
1005642709,2018,2019-11-24,3.0,8.0,2
1115830165,2018,2019-04-20,6.0,3.0,2
690609479,2018,2019-08-28,4.0,5.0,2
1165024499,2018,2019-06-15,21.0,12.0,2
813871123,2018,2019-02-21,4.0,4.0,2
643021215,2018,2019-07-14,19.0,6.0,2
702865981,2018,2019-12-23,8.0,0.0,2
242729106,2018,2019-05-27,9.0,9.0,2
684879148,2018,2019-07-13,7.0,5.0,2
699691718,2018,2019-06-02,2.0,10.0,2
742531827,2018,2019-06-08,6.0,2.0,2
376108055,2018,2019-03-14,5.0,6.0,2
1086151159,2018,2019-11-28,34.0,10.0,2
275172434,2018,2019-03-15,9.0,0.0,2
330255947,2018,2019-04-05,3.0,4.0,2
961342330,2018,2019-01-13,7.0,10.0,2
71115142,2018,2019-08-26,6.0,4.0,2
421387546,2018,2019-05-31,6.0,4.0,2
192768531,2018,2019-02-02,20.0,17.0,2
1032103988,2018,2019-09-15,11.0,9.0,2
614688900,2018,2019-04-17,2.0,9.0,2
801579375,2018,2019-06-26,26.0,14.0,2
1186648690,2018,2019-09-24,4.0,,2
163334210,2018,2019-10-11,8.0,9.0,2
606089945,2018,2019-10-20,10.0,,2
329503003,2018,2019-07-19,9.0,4.0,2
1152140024,2018,2019-04-07,5.0,11.0,2
1175543025,2018,2019-12-27,19.0,14.0,2
1059986482,2018,2019-07-03,10.0,4.0,2
779789754,2018,2019-07-27,8.0,9.0,2
1134080943,2018,2019-11-28,58.0,29.0,2
13778114,2018,2019-06-28,16.0,10.0,2
979812063,2018,2019-12-25,32.0,17.0,2
909231783,2018,2019-10-11,2.0,2.0,2
543977276,2018,2019-04-19,10.0,5.0,2
64425707,2018,2019-08-06,6.0,1.0,2
402597503,2018,2019-10-15,11.0,7.0,2
1132496715,2018,2019-10-21,8.0,9.0,2
282534824,2018,2019-07-25,40.0,8.0,2
154484947,2018,2019-07-07,1.0,9.0,2
749881846,2018,2019-05-24,4.0,1.0,2
538510979,2018,2019-12-17,11.0,2.0,29
628809385,2018,2019-02-12,4.0,1.0,2
261130420,2018,2019-08-26,11.0,1.0,2
899947531,2018,2019-07-20,5.0,9.0,2
638172652,2018,2019-04-30,9.0,5.0,2
1132696228,2018,2019-03-11,8.0,7.0,2
243845370,2017,2018-11-16,10.0,6.0,24
243845370,2018,2019-02-17,7.0,3.0,24
1053943691,2018,2019-12-26,13.0,1.0,22
1146862499,2018,2019-12-31,11.0,9.0,22
1089644305,2017,2018-10-06,10.0,9.0,22
622810240,2018,2019-02-08,28.0,18.0,22
561729996,2017,2018-08-17,2.0,6.0,22
652109476,2018,2019-03-07,12.0,8.0,22
431860716,2017,2018-05-08,10.0,8.0,22
561729996,2018,2019-12-08,7.0,7.0,22
294479919,2018,2019-09-18,14.0,14.0,26
396530575,2018,2019-10-23,6.0,6.0,22
179320552,2018,2019-03-08,9.0,5.0,22
325202961,2018,2019-07-22,7.0,,22
939813095,2017,2018-11-21,7.0,3.0,22
2408035,2017,2018-01-19,5.0,7.0,22
2408035,2018,2019-02-16,5.0,0.0,22
489262081,2018,2019-11-30,11.0,1.0,22
867450888,2018,2019-06-23,3.0,3.0,22
1006970453,2018,2019-11-26,4.0,2.0,26
561707916,2018,2019-07-20,9.0,5.0,26
309062221,2018,2019-09-20,44.0,21.0,22
1047520340,2018,2019-08-09,8.0,6.0,22
507553157,2018,2019-09-15,11.0,4.0,22
159430594,2018,2019-11-20,3.0,,15
159430594,2017,2019-04-20,8.0,,15
988311456,2018,2019-09-19,1.0,1.0,24
432563835,2018,2019-12-29,12.0,,22
1135979979,2018,2019-03-10,5.0,7.0,22
138139524,2018,2019-07-12,131.0,21.0,22
604873588,2018,2019-03-11,7.0,5.0,22
194335835,2018,2019-11-21,14.0,6.0,22
1184047865,2018,2019-07-20,8.0,3.0,22
361976282,2017,2018-07-28,,,29
361976282,2018,2019-11-04,9.0,,29
42899801,2018,2019-09-17,11.0,8.0,22
1152189149,2018,2019-10-06,4.0,9.0,22
726139141,2018,2019-09-21,4.0,2.0,22
1130731440,2018,2019-06-03,6.0,4.0,22
604497587,2018,2019-02-21,9.0,2.0,22
315718330,2018,2019-10-08,28.0,9.0,22
328912487,2018,2019-12-20,2.0,7.0,22
828432321,2018,2019-12-26,9.0,10.0,22
143184261,2018,2019-09-21,8.0,3.0,22
1199886035,2018,2019-03-18,4.0,0.0,22
368876884,2018,2019-07-05,7.0,7.0,24
851148115,2018,2019-01-30,10.0,8.0,22
920219147,2018,2019-09-08,40.0,8.0,22
968277892,2018,2019-08-11,14.0,8.0,22
835635503,2018,2019-11-12,48.0,25.0,22
607016132,2018,2019-09-22,12.0,10.0,22
730492514,2018,2019-04-29,13.0,5.0,22
1116990859,2018,2019-09-24,9.0,3.0,22
383845402,2018,2019-08-01,3.0,5.0,22
611526552,2018,2019-05-27,18.0,3.0,22
790307959,2018,2019-08-28,3.0,2.0,22
679361368,2018,2019-11-08,19.0,9.0,22
1099439666,2018,2019-06-16,10.0,3.0,22
1074236300,2018,2019-09-18,9.0,5.0,22
236880825,2018,2019-10-29,19.0,7.0,22
51682819,2018,2019-04-20,13.0,13.0,22
1097494508,2018,2019-09-04,9.0,3.0,22
1097494508,2017,2018-05-29,11.0,6.0,22
192533695,2018,2019-09-27,10.0,4.0,22
1233566326,2017,2018-08-11,5.0,8.0,22
1233566326,2018,2019-01-16,1.0,7.0,22
651382567,2018,2019-11-13,2.0,1.0,22
311545196,2018,2019-09-01,7.0,,22
834948383,2018,2019-07-04,6.0,5.0,22
69522839,2018,2019-12-25,12.0,11.0,22
1187991990,2018,2019-06-18,4.0,1.0,22
766356192,2018,2019-12-29,8.0,8.0,22
412529464,2018,2019-01-18,6.0,0.0,22
119305795,2018,2019-06-18,6.0,3.0,22
1135053430,2018,2019-08-22,6.0,9.0,22
768775381,2018,2019-10-25,10.0,7.0,22
566456590,2018,2019-03-23,4.0,12.0,22
1086832707,2018,2019-06-23,3.0,5.0,22
283938986,2018,2019-06-26,9.0,9.0,22
751009818,2018,2019-02-25,8.0,1.0,22
948271395,2018,2019-02-05,19.0,,22
182350276,2018,2019-06-30,5.0,7.0,22
751129954,2018,2019-08-11,11.0,6.0,22
496937231,2018,2019-01-13,8.0,,29
496937231,2017,2018-02-10,12.0,,29
555945660,2017,2018-03-19,11.0,0.0,22
555945660,2018,2019-10-02,12.0,2.0,22
633597604,2018,2019-02-09,11.0,4.0,22
109835389,2018,2019-12-23,3.0,5.0,22
744063565,2018,2019-04-04,9.0,8.0,22
908820235,2018,2019-12-20,16.0,10.0,22
463918370,2018,2019-05-10,5.0,6.0,22
630153635,2018,2019-01-16,8.0,5.0,22
161179732,2018,2019-09-06,38.0,1.0,22
569439915,2018,2019-10-20,12.0,2.0,22
790049957,2018,2019-02-28,9.0,2.0,22
138127594,2018,2019-08-12,5.0,8.0,22
431597418,2018,2019-03-05,6.0,2.0,22
326719827,2018,2019-02-12,1537.0,692.0,22
134719296,2018,2019-08-24,20.0,9.0,22
696299929,2018,2019-03-31,7.0,7.0,22
744273593,2018,2019-12-15,12.0,10.0,22
1065144669,2018,2019-11-17,4.0,3.0,22
1079248717,2018,2019-02-18,8.0,,22
169375120,2018,2019-08-20,12.0,3.0,22
464793463,2018,2019-11-28,11.0,8.0,22
1226812740,2018,2019-06-09,11.0,7.0,22
361333721,2018,2019-06-29,3.0,6.0,22
1209477019,2018,2019-06-15,1.0,5.0,22
782733767,2018,2019-01-20,5.0,2.0,22
601154056,2018,2019-04-18,3.0,4.0,22
1162466728,2018,2019-03-11,5.0,2.0,22
127290212,2018,2019-02-16,20.0,12.0,15
408562265,2018,2019-09-15,5.0,3.0,26
445079467,2018,2019-04-22,2.0,1.0,26
506443763,2018,2019-08-23,3.0,4.0,15
60728002,2018,2019-02-26,28.0,20.0,22
151317525,2018,2019-05-20,5.0,8.0,15
528380428,2018,2019-05-13,9.0,7.0,22
516287023,2018,2019-01-19,2.0,8.0,22
157545813,2018,2019-04-25,5.0,8.0,22
1099542363,2018,2019-04-16,7.0,3.0,22
297929056,2018,2019-06-24,13.0,10.0,22
1081291673,2018,2019-08-28,10.0,9.0,22
286475128,2018,2019-07-04,10.0,7.0,22
24000885,2018,2019-01-21,3.0,0.0,22
403435904,2018,2019-02-12,11.0,2.0,22
689587979,2018,2019-02-19,10.0,3.0,22
1098834643,2018,2019-11-06,7.0,8.0,24
1193234917,2018,2019-06-08,8.0,7.0,22
1116097177,2018,2019-09-19,,,29
1116097177,2017,2018-06-17,10.0,,29
671461191,2017,2018-08-06,13.0,,29
671461191,2018,2019-07-18,14.0,,29
514442692,2018,2019-09-24,1.0,0.0,28
1083242133,2018,2019-12-22,2.0,2.0,22
375066805,2018,2019-01-23,8.0,2.0,22
1020606618,2018,2019-03-09,4.0,6.0,22
147245743,2018,2019-07-23,8.0,4.0,22
757975711,2018,2019-06-14,9.0,12.0,26
247576004,2018,2019-09-09,4.0,,22
393360139,2018,2019-07-28,8.0,9.0,22
54930732,2018,2019-10-04,6.0,9.0,22
674502068,2018,2019-02-06,9.0,3.0,22
995060292,2018,2019-03-07,7.0,9.0,22
1199980440,2018,2019-01-05,8.0,7.0,22
1217886527,2018,2019-12-08,22.0,7.0,22
121189460,2018,2019-07-28,8.0,3.0,27
87381416,2018,2019-02-13,2.0,,22
684288825,2018,2019-08-09,9.0,4.0,22
1211758009,2018,2019-08-20,109.0,22.0,22
727076239,2018,2019-11-25,6.0,2.0,22
1059696849,2018,2019-10-27,20.0,17.0,22
22968352,2018,2019-03-15,663.0,321.0,22
25315744,2018,2019-07-20,335.0,33.0,22
1057603484,2018,2019-01-15,5.0,3.0,22
951390025,2018,2019-03-01,12.0,10.0,22
1122027783,2018,2019-12-10,23.0,5.0,22
181536431,2018,2019-10-23,1.0,7.0,24
319854151,2018,2019-11-22,27.0,6.0,22
420043119,2018,2019-04-28,2.0,1.0,22
1020460350,2018,2019-08-28,3.0,4.0,22
1223928017,2018,2019-11-05,261.0,186.0,22
1009587580,2018,2019-09-24,1.0,2.0,22
1131533469,2018,2019-05-08,6.0,7.0,22
91286955,2018,2019-05-28,17.0,11.0,22
485686858,2018,2019-01-13,10.0,6.0,22
32052142,2018,2019-04-20,20.0,,22
580439677,2018,2019-08-15,7.0,3.0,22
787711245,2018,2019-12-09,11.0,1.0,22
110863685,2018,2019-02-14,8.0,8.0,22
737654635,2018,2019-02-28,1.0,3.0,22
223108316,2018,2019-01-29,9.0,8.0,26
57354986,2018,2019-10-29,8.0,5.0,26
85583992,2013,2015-02-09,36.0,,2
720514330,2015,2016-05-30,,,2
589139545,2015,2016-06-06,,,2
1101790053,2014,2015-11-10,,,2
644851786,2015,2016-09-21,,,2
2051381,2014,2015-06-08,,,2
219126679,2014,2015-06-27,,,2
953131960,2014,2016-06-22,2.0,,2
393283440,2014,2015-09-11,,,2
235368607,2013,2015-12-19,6.0,,2
589139545,2014,2015-11-30,,,2
644851786,2013,2015-11-14,,,2
786859733,2014,2015-08-15,,,2
514677781,2015,2016-11-30,,,2
1166245661,2013,2015-02-15,,,3
290291837,2015,2016-09-17,,,2
124575170,2015,2016-05-21,,,2
1036174872,2013,2015-04-24,,,2
101567323,2014,2015-07-06,25.0,,2
644851786,2014,2015-09-14,,,2
70458535,2015,2016-10-16,,,2
1050453099,2013,2015-02-23,,,2
644252829,2014,2016-06-11,,,2
216706380,2013,2015-11-28,,,2
832770260,2013,2015-08-20,,,2
100322040,2014,2015-06-19,,,2
729344685,2013,2014-08-25,,,2
772377200,2013,2015-02-14,8.0,,2
823821719,2013,2015-07-24,,,2
1085982260,2014,2015-10-29,,,2
20831715,2015,2016-11-16,,,2
8765242,2013,2015-09-01,,,3
1210334306,2015,2016-11-24,3.0,,22
956601166,2014,2015-05-10,2.0,,3
585860142,2014,2015-12-03,17.0,,2
1052240272,2015,2016-06-21,,,2
977356036,2015,2016-04-21,,,2
940335302,2015,2016-11-29,2.0,,2
197223022,2015,2016-07-23,,,2
1028236446,2015,2016-11-30,,,2
126157276,2013,2014-12-11,,,29
877887130,2014,2015-03-30,,,2
501893092,2013,2015-04-13,,,2
877887130,2013,2015-12-30,,,2
771672489,2014,2015-10-28,3.0,,22
556976625,2013,2014-03-13,32.0,,2
508376964,2013,2014-07-10,,,2
1059796555,2015,2016-10-30,25.0,,2
940335302,2014,2016-11-29,3.0,,2
299834469,2013,2015-12-17,,,2
800606822,2015,2016-12-10,,,2
411705055,2013,2014-02-11,7.0,,2
629814518,2013,2014-11-01,,,2
835695698,2013,2015-07-17,,,5
653322980,2014,2015-03-23,,,2
997220509,2015,2016-02-16,,,2
800606822,2014,2015-07-17,,,2
12562085,2013,2014-12-18,20.0,,2
992743801,2013,2016-05-20,,,2
378464684,2014,2015-02-25,,,2
569610500,2015,2016-10-26,,,2
60482552,2013,2015-05-20,9.0,,2
1092783118,2013,2015-12-27,,,2
507836275,2015,2016-01-29,11.0,,2
403761996,2015,2016-03-06,,,2
1079919373,2015,2016-04-30,,,2
9075122,2016,2017-04-20,12.0,4.0,2
1117392881,2016,2017-11-20,10.0,3.0,11
682454857,2016,2017-04-20,3.0,3.0,2
124575170,2016,2017-05-20,5.0,8.0,2
947835992,2016,2017-07-14,5.0,7.0,22
664568605,2016,2017-05-20,11.0,11.0,2
2051381,2016,2017-05-20,46.0,39.0,2
629814518,2016,2017-10-20,65.0,14.0,2
216706380,2016,2017-04-20,3.0,3.0,2
1162074182,2016,2017-01-20,6.0,7.0,11
934266109,2016,2017-06-20,10.0,6.0,2
60482552,2016,2017-08-20,12.0,9.0,2
1222706126,2016,2017-12-28,10.0,5.0,22
589139545,2017,2018-07-08,233.0,75.0,22
609404760,2017,2018-06-08,4.0,5.0,22
844295511,2016,2017-07-29,4.0,1.0,22
526155060,2016,2017-05-06,27.0,,29
297909870,2017,2018-11-24,2.0,6.0,22
267747263,2017,2018-06-06,22.0,15.0,22
729451204,2016,2017-10-27,7.0,,22
912064247,2017,2018-02-25,3.0,,22
690795951,2017,2018-05-24,11.0,9.0,22
938506540,2014,2015-12-10,,,29
85583992,2017,2018-12-23,9.0,4.0,15
1052240272,2017,2018-09-19,15.0,9.0,22
569610500,2017,2018-11-15,12.0,11.0,26
393283440,2017,2018-10-21,48.0,21.0,22
508376964,2017,2018-08-28,18.0,16.0,22
442230336,2017,2018-04-10,7.0,1.0,22
1093704728,2016,2017-12-27,11.0,8.0,22
189431245,2017,2018-08-26,10.0,0.0,22
930423548,2015,2017-03-19,10.0,,22
1080172329,2017,2018-01-09,4.0,8.0,24
770118195,2017,2018-03-31,7.0,8.0,22
605940031,2017,2018-11-03,14.0,9.0,22
411705055,2017,2018-10-20,10.0,2.0,22
484783175,2017,2018-05-25,29.0,19.0,22
61155472,2016,2017-05-07,9.0,9.0,22
100322040,2017,2018-11-15,9.0,4.0,22
998830459,2016,2017-11-07,1.0,5.0,22
917976913,2017,2018-10-08,8.0,7.0,26
1232596050,2017,2018-09-26,76.0,16.0,22
1101790053,2017,2018-04-23,11.0,3.0,22
772377200,2016,2017-02-11,9.0,6.0,22
327788826,2017,2018-05-22,10.0,,22
720514330,2016,2017-01-18,2.0,,22
188967987,2017,2018-06-18,3.0,1.0,22
800606822,2016,2017-09-20,13.0,5.0,22
992743801,2017,2018-04-22,3.0,5.0,22
1062953165,2016,2017-10-10,4.0,,22
743695385,2015,,,,29
646340285,2015,,9.0,,22
607227148,2016,,,,26
104272542,2015,,,,22
1002303049,2016,,,,24
701118505,2014,,,,22
932668484,2016,2017-08-12,2.0,10.0,22
21741580,2017,,,,22
1039282234,2016,2017-02-19,9.0,11.0,22
62022045,2016,,21.0,,22
1071725973,2016,,,,22
292061277,2017,2018-11-04,7.0,4.0,22
668225294,2017,,,,22
180574157,2016,,,,22
124575170,2013,2015-06-13,,,2
101567323,2013,2014-08-16,23.0,,2
953131960,2015,2016-03-22,10.0,,2
235368607,2015,2016-06-14,,,2
770118195,2015,2016-02-27,,,2
2051381,2015,2016-11-13,,,2
609404760,2014,2015-05-12,,,3
