entid,region_id,entertype_tax,industry_tax,registertype,economic_type,incometax_rate,collection_type,EMPNUM,year
526173030,1449,,,9,922,0.25,2,5.0,2017.0
464793463,1332,0.0,2.0,10,306,0.25,1,,
464793463,1332,,,9,1045,,2,7.0,2016.0
464793463,1332,,,10,1018,,2,36.0,2015.0
464793463,1332,,,9,1045,0.25,2,8.0,2017.0
713047714,1449,,,20,971,,2,5.0,2016.0
576283533,1324,0.0,2.0,9,455,0.25,0,5.0,
576283533,1324,,,9,1331,0.25,2,2.0,2017.0
695969858,1355,0.0,2.0,20,473,0.25,0,3.0,
695969858,1355,,,20,1372,,2,2.0,2016.0
695969858,1355,,,20,1372,,2,2.0,2015.0
695969858,1355,,,20,1380,0.25,2,5.0,2017.0
651382567,1426,,,20,1015,,2,3.0,2016.0
651382567,1426,,,20,1015,0.25,2,3.0,2017.0
750128434,1436,0.0,2.0,9,293,0.25,0,3.0,
750128434,1442,,,9,1003,,2,4.0,2016.0
750128434,1442,,,9,1003,,2,5.0,2015.0
750128434,1442,,,9,1003,0.25,2,4.0,2017.0
754262417,1324,1.0,2.0,20,401,0.25,0,6.0,
754262417,1324,,,20,1190,,2,2.0,2016.0
754262417,1324,,,20,1190,,2,6.0,2015.0
754262417,1324,,,20,1190,0.25,2,1.0,2017.0
1027381971,1469,0.0,2.0,20,305,0.25,0,2.0,
1027381971,1469,0.0,2.0,20,258,0.25,1,,
1191979225,1323,,,20,658,,2,4.0,2016.0
1191979225,1332,,,20,658,0.25,2,6.0,2017.0
1009736961,1418,0.0,2.0,9,258,0.25,1,10.0,
1009736961,1418,,,9,1017,,2,10.0,2016.0
1136391732,1385,0.0,2.0,9,364,0.25,1,,
1136391732,1385,,,9,1117,,2,89.0,2016.0
1136391732,1385,,,9,1117,,2,89.0,2015.0
1136391732,1385,,,20,1117,0.25,2,4.0,2017.0
1152033604,1404,1.0,2.0,30,222,0.25,0,,
1152033604,1404,,,20,1103,,2,3.0,2016.0
1152033604,1404,,,20,1103,,2,3.0,2015.0
1152033604,1404,,,20,1103,0.25,2,2.0,2017.0
639410044,1347,0.0,2.0,20,293,0.25,0,28.0,
639410044,1347,,,20,1003,,2,16.0,2016.0
639410044,1347,,,20,1003,,2,24.0,2015.0
639410044,1347,,,20,1003,0.25,2,16.0,2017.0
283474715,1413,,,9,719,,2,15.0,2016.0
283474715,1413,,,9,719,,2,15.0,2015.0
283474715,1417,,,9,719,0.25,2,3.0,2017.0
1228040547,1438,0.0,1.0,9,193,0.25,0,25.0,
1228040547,1438,,,9,799,,2,26.0,2016.0
1228040547,1438,,,9,799,,2,18.0,2015.0
1228040547,1438,,,9,799,0.25,2,25.0,2017.0
375395540,1413,,,20,1126,0.25,2,3.0,2017.0
1061266812,1464,,,20,889,0.25,2,30.0,2017.0
801253328,1311,,,20,999,,2,3.0,2016.0
801253328,1311,,,20,999,,2,3.0,2015.0
801253328,1311,,,20,999,0.25,2,3.0,2017.0
680472205,1440,0.0,1.0,9,135,0.25,0,18.0,
680472205,1440,,,9,703,,2,12.0,2016.0
680472205,1440,,,9,703,,2,6.0,2015.0
680472205,1440,,,9,703,0.25,2,26.0,2017.0
918039613,1344,,,9,913,,2,2.0,2016.0
918039613,1344,,,9,913,,2,8.0,2015.0
918039613,1344,,,9,913,0.25,2,5.0,2017.0
553293080,1311,0.0,2.0,20,342,0.25,0,3.0,
515174628,1567,0.0,2.0,9,342,0.25,0,8.0,
515174628,1567,,,9,1072,,2,8.0,2016.0
515174628,1567,,,9,1072,,2,8.0,2015.0
515174628,1567,,,9,1072,0.25,2,4.0,2017.0
242729106,1592,0.0,1.0,9,167,0.25,0,11.0,
468245421,1636,0.0,2.0,9,351,0.25,0,,
468245421,1626,,,9,1381,,2,32.0,2016.0
468245421,1626,,,9,1381,,2,32.0,2015.0
468245421,1626,,,9,1120,0.25,2,160.0,2017.0
60482552,1645,,,9,586,0.25,2,3.0,2017.0
590538877,1483,0.0,2.0,9,268,0.25,0,4.0,
590538877,1483,,,9,969,,2,2.0,2016.0
590538877,1498,,,9,969,,2,4.0,2015.0
590538877,1498,,,9,969,0.25,2,32.0,2017.0
169375120,1604,0.0,1.0,9,155,0.25,1,200.0,
169375120,1604,,,20,747,,2,20.0,2016.0
169375120,1606,,,9,747,,2,200.0,2015.0
169375120,1606,,,20,1199,0.25,2,5.0,2017.0
83014283,1548,,,9,1024,,2,4.0,2016.0
83014283,1549,,,9,1024,,2,4.0,2015.0
83014283,1549,,,9,1024,0.25,2,2.0,2017.0
556398484,1531,0.0,2.0,9,338,0.25,0,8.0,
556398484,1531,,,9,1060,,2,5.0,2016.0
556398484,1536,,,9,1060,,2,8.0,2015.0
556398484,1536,,,9,1060,0.25,2,2.0,2017.0
157854380,1564,0.0,2.0,9,269,0.25,1,,
157854380,1564,,,9,971,,2,3.0,2016.0
157854380,1571,,,9,971,,2,3.0,2015.0
157854380,1571,,,9,971,0.25,2,1.0,2017.0
5508393,1484,,,9,1017,,2,3.0,2016.0
5508393,1497,,,9,1017,0.25,2,2.0,2017.0
329503003,1483,0.0,2.0,9,425,0.25,0,4.0,
329503003,1483,,,9,1253,,2,2.0,2016.0
329503003,1498,,,9,1253,,2,4.0,2015.0
329503003,1498,,,9,1253,0.25,2,3.0,2017.0
613611333,1484,,,9,1253,,2,3.0,2016.0
613611333,1497,,,9,1253,,2,4.0,2015.0
613611333,1497,,,9,1253,0.25,2,2.0,2017.0
192533695,1484,0.0,2.0,9,467,0.25,1,,
192533695,1484,,,2,1018,,2,2.0,2016.0
192533695,1484,,,2,1018,,2,3.0,2015.0
192533695,1484,,,2,1018,0.25,2,1.0,2017.0
938147951,1644,0.0,1.0,20,140,0.25,0,20.0,
938147951,1644,,,9,703,,2,20.0,2016.0
938147951,1644,,,9,709,,2,20.0,2015.0
938147951,1644,,,9,703,0.25,2,13.0,2017.0
762404914,1484,0.0,2.0,9,491,0.25,0,,
762404914,1484,,,9,1254,,2,3.0,2016.0
762404914,1484,,,9,1254,,2,3.0,2015.0
108998765,1489,0.0,1.0,9,144,0.25,1,,
108998765,1489,,,9,717,,2,1.0,2016.0
108998765,1489,,,9,717,,2,10.0,2015.0
108998765,1489,,,9,717,0.25,2,2.0,2017.0
70094255,1624,,,9,1254,,2,8.0,2016.0
70094255,1630,,,9,1254,,2,8.0,2015.0
70094255,1630,,,9,1260,0.25,2,3.0,2017.0
1022265209,1484,0.0,2.0,9,425,0.25,0,9.0,
1022265209,1484,,,9,1253,,2,8.0,2016.0
1022265209,1497,,,9,1253,,2,15.0,2015.0
1022265209,1497,,,9,1253,0.25,2,7.0,2017.0
789208443,1607,0.0,2.0,6,25,0.25,0,7.0,
789208443,1610,,,6,535,,2,7.0,2015.0
403761996,1484,0.0,2.0,9,291,0.25,0,2.0,
403761996,1484,,,9,999,,2,2.0,2016.0
403761996,1497,,,9,999,,2,15.0,2015.0
403761996,1497,,,9,999,0.25,2,5.0,2017.0
1033402687,1495,,,9,976,,2,3.0,2016.0
1033402687,1495,,,9,976,0.25,2,2.0,2017.0
759148318,1514,0.0,2.0,9,300,0.25,0,3.0,
759148318,1514,,,9,1012,,2,4.0,2016.0
759148318,1526,,,9,1012,,2,7.0,2015.0
759148318,1526,,,9,1012,0.25,2,3.0,2017.0
1053403682,1638,0.0,2.0,2,391,0.25,0,411.0,
1053403682,1638,,,14,1176,,2,397.0,2016.0
1053403682,1638,,,14,1176,,2,397.0,2015.0
1053403682,1638,,,14,1176,0.25,2,410.0,2017.0
902926747,1621,,,9,1021,,2,3.0,2016.0
902926747,1635,,,9,1021,,2,2.0,2015.0
902926747,1635,,,9,1021,0.25,2,3.0,2017.0
329457193,1484,0.0,2.0,9,295,0.25,0,3.0,
329457193,1484,,,9,1008,,2,2.0,2016.0
329457193,1497,,,9,1008,,2,9.0,2015.0
329457193,1497,,,9,1008,0.25,2,2.0,2017.0
1207670140,1482,0.0,2.0,9,326,0.25,0,5.0,
1207670140,1482,,,9,1045,,2,5.0,2016.0
1207670140,1499,,,9,1045,,2,5.0,2015.0
1207670140,1499,,,9,1045,0.25,2,2.0,2017.0
942721,1629,0.0,2.0,9,305,0.25,0,6.0,
203346791,1484,0.0,2.0,9,327,0.25,0,7.0,
203346791,1484,,,9,1046,,2,10.0,2016.0
203346791,1497,,,9,1046,,2,10.0,2015.0
203346791,1497,,,9,1046,0.25,2,5.0,2017.0
727187232,1569,0.0,2.0,20,291,0.25,0,8.0,
727187232,1569,,,20,999,,2,8.0,2016.0
727187232,1569,,,20,999,,2,8.0,2015.0
726341195,1515,0.0,2.0,9,426,0.25,0,4.0,
726341195,1515,,,9,1254,,2,6.0,2016.0
726341195,1526,,,9,1254,,2,4.0,2015.0
726341195,1526,,,9,1254,0.25,2,2.0,2017.0
663951883,1636,0.0,2.0,9,309,0.25,0,5.0,
663951883,1636,,,9,1021,,2,5.0,2016.0
995227060,1600,0.0,2.0,9,309,0.25,0,3.0,
995227060,1600,,,9,1021,,2,3.0,2016.0
995227060,1608,,,9,1021,,2,3.0,2015.0
995227060,1608,,,9,1021,0.25,2,3.0,2017.0
1200324926,1488,0.0,2.0,9,452,0.25,0,4.0,
1200324926,1488,,,9,1328,,2,2.0,2016.0
1200324926,1496,,,9,1328,,2,4.0,2015.0
1200324926,1496,,,9,1328,0.25,2,2.0,2017.0
1223928017,1481,0.0,1.0,39,120,0.25,0,220.0,
1223928017,1481,,,16,680,,2,230.0,2016.0
1223928017,1496,,,16,680,,2,48.0,2015.0
1223928017,1496,,,16,680,0.25,2,255.0,2017.0
664133823,1512,0.0,2.0,20,309,0.25,0,5.0,
664133823,1512,,,20,1021,,2,5.0,2016.0
315726536,1510,0.0,1.0,9,209,0.25,0,,
315726536,1510,,,9,1057,,2,30.0,2016.0
315726536,1510,,,9,1057,,2,30.0,2015.0
315726536,1510,,,9,867,0.25,2,31.0,2017.0
1059986482,1586,0.0,2.0,20,316,0.25,0,15.0,
1059986482,1586,,,20,1031,,2,3.0,2016.0
1059986482,1586,,,20,1031,,2,15.0,2015.0
1059986482,1586,,,20,1031,0.25,2,3.0,2017.0
163334210,1559,,2.0,9,448,0.25,1,,
163334210,1559,,,9,1324,,2,7.0,2016.0
163334210,1559,,,9,1324,,2,6.0,2015.0
163334210,1559,,,9,1324,0.25,2,10.0,2017.0
785416044,1612,,,9,1203,0.25,2,2.0,2017.0
1220302924,1502,,,9,897,,2,3.0,2016.0
1220302924,1502,,,9,897,,2,5.0,2015.0
1220302924,1502,,,9,897,0.25,2,2.0,2017.0
373750970,1591,0.0,1.0,9,41,0.25,0,9.0,
373750970,1591,,,9,562,,2,16.0,2016.0
373750970,1596,,,9,562,,2,5.0,2015.0
373750970,1596,,,9,562,0.25,2,16.0,2017.0
852937779,1591,,,9,1016,,2,3.0,2016.0
852937779,1596,,,9,1016,,2,3.0,2015.0
852937779,1596,,,9,1016,0.25,2,9.0,2017.0
571894508,1540,0.0,1.0,9,146,0.25,0,11.0,
571894508,1540,,,9,719,,2,11.0,2016.0
571894508,1546,,,9,719,,2,11.0,2015.0
696529484,1481,0.0,2.0,9,389,0.25,1,,
696529484,1481,,,20,1326,,2,2.0,2016.0
696529484,1481,,,20,1326,,2,8.0,2015.0
154272640,1558,,,9,1107,,2,2.0,2016.0
154272640,1558,,,9,1107,0.25,2,2.0,2017.0
771719886,1653,0.0,2.0,9,306,0.25,1,,
771719886,1659,,,9,1072,,2,9.0,2016.0
771719886,1659,,,9,1072,,2,3.0,2015.0
771719886,1659,,,9,1072,0.25,2,14.0,2017.0
1210122181,1681,0.0,2.0,9,258,0.25,0,,
1210122181,1681,,,9,1006,,2,3.0,2016.0
1210122181,1681,,,9,1006,,2,3.0,2015.0
1210122181,1688,,,9,1005,0.25,2,3.0,2017.0
455219537,1708,0.0,2.0,9,258,0.25,0,,
455219537,1708,,,9,1016,,2,5.0,2016.0
455219537,1708,,,9,1016,,2,5.0,2015.0
135918433,1658,0.0,2.0,20,439,0.25,1,,
135918433,1658,,,9,1249,,2,3.0,2016.0
135918433,1658,,,8,1309,,2,,2015.0
135918433,1658,,,20,1249,0.25,2,3.0,2017.0
977356036,1665,0.0,2.0,9,17,0.25,0,16.0,
977356036,1665,,,9,526,,2,15.0,2016.0
977356036,1665,,,9,526,,2,,2015.0
977356036,1665,,,9,526,0.25,2,19.0,2017.0
1143679775,1682,0.0,2.0,9,306,0.25,0,,
1143679775,1682,,,9,1058,,2,5.0,2016.0
1143679775,1682,,,9,1058,,2,5.0,2015.0
160686749,1664,0.0,1.0,28,126,0.25,0,,
160686749,1664,,,28,701,,2,12.0,2016.0
160686749,1664,,,28,701,,2,12.0,2015.0
160686749,1664,,,28,701,0.25,2,1.0,2017.0
271743487,1676,0.0,2.0,9,415,0.25,0,,
845071982,1656,,,20,1026,,2,2.0,2016.0
845071982,1656,,,20,1026,0.25,2,3.0,2017.0
505435888,1702,,,20,1204,,2,30.0,2016.0
586951043,1658,0.0,2.0,7,247,0.25,0,1.0,
586951043,1658,,,9,913,,2,6.0,2016.0
49885791,1693,0.0,2.0,20,372,0.25,0,,
49885791,1693,,,20,1126,,2,2.0,2016.0
49885791,1693,,,9,1126,0.25,2,2.0,2017.0
1079248717,1710,,,20,1008,,2,12.0,2016.0
1079248717,1710,,,20,1008,,2,12.0,2015.0
1079248717,1710,,,20,1008,0.25,2,4.0,2017.0
621618410,1653,0.0,2.0,25,415,0.25,0,,
621618410,1659,,,25,1253,,2,50.0,2016.0
621618410,1659,,,25,1253,,2,50.0,2015.0
201434438,1695,0.0,2.0,9,258,0.25,0,,
201434438,1697,,,9,995,,2,8.0,2016.0
201434438,1697,,,9,995,,2,8.0,2015.0
201434438,1697,,,9,995,0.25,2,2.0,2017.0
592871812,1658,0.0,2.0,9,247,0.25,1,,
592871812,1658,,,9,913,,2,2.0,2016.0
592871812,1658,,,9,913,,2,,2015.0
592871812,1658,,,9,913,0.25,2,2.0,2017.0
1206336140,1710,0.0,1.0,20,45,0.25,0,,
1206336140,1710,,,20,571,,2,28.0,2016.0
1206336140,1710,,,20,571,,2,4.0,2015.0
1206336140,1710,,,20,571,0.25,2,48.0,2017.0
875749807,1687,,,20,511,0.25,2,15.0,2017.0
373893643,1668,0.0,2.0,7,415,0.25,0,7.0,
373893643,1668,,,20,1245,,2,5.0,2016.0
373893643,1668,,,7,1245,,2,,2015.0
373893643,1668,,,20,1245,0.25,2,3.0,2017.0
526155060,1690,0.0,2.0,19,0,0.25,0,,
526155060,1690,0.0,2.0,19,0,0.25,0,,
526155060,1690,,,9,508,,2,3.0,2016.0
526155060,1690,,,9,508,,2,3.0,2015.0
526155060,1690,,,9,508,0.25,2,10.0,2017.0
682454857,1655,0.0,2.0,9,258,0.25,0,,
682454857,1655,,,9,1017,,2,2.0,2016.0
682454857,1655,,,9,1017,,2,2.0,2015.0
682454857,1655,,,9,1144,0.25,2,1.0,2017.0
1117392881,1709,,,9,1366,,2,10.0,2016.0
355691437,1666,0.0,2.0,9,14,0.25,0,,
355691437,1666,,,9,522,,2,4.0,2016.0
355691437,1666,,,9,522,,2,10.0,2015.0
355691437,1666,,,9,522,0.25,2,1.0,2017.0
533874303,1654,0.0,2.0,20,451,0.25,0,,
533874303,1654,,,2,1335,,2,2.0,2016.0
533874303,1654,,,2,1335,,2,,2015.0
533874303,1654,,,2,1335,0.25,2,4.0,2017.0
102551598,1658,,,9,922,,2,3.0,2016.0
102551598,1658,,,0,922,,2,,2015.0
102551598,1658,,,9,1217,0.25,2,1.0,2017.0
64138306,1662,,,9,1245,,2,15.0,2016.0
64138306,1662,,,9,1245,0.25,2,1.0,2017.0
118936778,1666,,,9,1019,,2,10.0,2016.0
118936778,1666,,,9,1019,,2,10.0,2015.0
9075122,1685,,,9,590,0.25,2,10.0,2017.0
1065144669,1652,0.0,2.0,7,438,0.25,0,8.0,
1065144669,1670,,,9,1275,,2,12.0,2016.0
1065144669,1670,,,7,1275,,2,,2015.0
1065144669,1670,,,9,1275,0.25,2,1.0,2017.0
134221611,1684,0.0,2.0,9,468,0.25,0,,
134221611,1683,,,9,1368,,2,6.0,2016.0
134221611,1683,,,9,1368,,2,6.0,2015.0
134221611,1683,,,9,1368,0.25,2,5.0,2017.0
267747263,1686,0.0,1.0,9,180,0.25,0,,
267747263,1686,,,9,795,,2,16.0,2016.0
267747263,1686,,,9,789,,2,6.0,2015.0
267747263,1686,,,20,795,0.25,2,12.0,2017.0
501989563,1701,0.0,2.0,20,306,0.25,0,,
537509721,1712,0.0,2.0,9,415,0.25,0,,
537509721,1712,,,9,1253,,2,3.0,2016.0
537509721,1712,,,9,1253,,2,2.0,2015.0
537509721,1712,,,9,1356,0.25,2,2.0,2017.0
669554763,1716,,1.0,20,45,0.25,1,,
669554763,1716,,,20,575,,2,3.0,2016.0
669554763,1716,,,20,575,,2,10.0,2015.0
669554763,1716,,,20,575,0.25,2,10.0,2017.0
607213067,1705,0.0,2.0,18,0,0.25,0,,
494468723,1696,0.0,2.0,7,24,0.25,0,1.0,
494468723,1696,,,20,538,,2,11.0,2016.0
494468723,1696,,,7,538,,2,,2015.0
1205804872,1768,0.0,2.0,20,306,0.25,0,,
439474029,1733,0.0,2.0,20,258,0.25,0,,
439474029,1733,,,20,999,,2,1.0,2016.0
439474029,1733,,,20,999,,2,3.0,2015.0
439474029,1733,,,20,999,0.25,2,1.0,2017.0
809273387,1762,0.0,1.0,20,71,0.25,0,,
809273387,1762,,,20,612,,2,5.0,2016.0
809273387,1762,,,20,612,,2,5.0,2015.0
809273387,1762,,,20,612,0.25,2,5.0,2017.0
1009587580,1733,0.0,2.0,20,258,0.25,0,,
1009587580,1733,,,20,1012,,2,4.0,2016.0
1009587580,1733,,,20,1012,,2,7.0,2015.0
1009587580,1733,,,20,1012,0.25,2,2.0,2017.0
1131833,1734,0.0,2.0,20,258,0.25,0,,
1131833,1734,,,20,1010,,2,7.0,2016.0
1131833,1734,,,20,1010,,2,7.0,2015.0
1131833,1734,,,20,1010,0.25,2,1.0,2017.0
224754756,1737,0.0,2.0,20,384,0.25,0,,
224754756,1737,,,20,1154,,2,5.0,2016.0
224754756,1737,,,20,1154,,2,3.0,2015.0
224754756,1737,,,20,1154,0.25,2,4.0,2017.0
276392221,1735,0.0,1.0,20,180,0.25,0,,
276392221,1735,,,20,795,,2,3.0,2016.0
276392221,1742,,,20,795,,2,10.0,2015.0
276392221,1742,,,20,795,0.25,2,10.0,2017.0
945726753,1740,0.0,,22,0,0.0,0,,
945726753,1740,,,22,518,,2,3.0,2016.0
945726753,1740,,,22,518,,2,14.0,2015.0
945726753,1740,,,22,518,0.25,2,1.0,2017.0
116573635,1749,0.0,2.0,9,495,0.25,0,,
116573635,1749,,,9,1410,,2,15.0,2016.0
116573635,1749,,,9,1410,,2,15.0,2015.0
770118195,1740,,,20,501,,2,5.0,2016.0
770118195,1740,,,20,501,,2,1.0,2015.0
770118195,1740,,,20,501,0.25,2,1.0,2017.0
581905153,1738,,,20,1159,,2,3.0,2016.0
157545813,1789,,,20,1048,,2,21.0,2016.0
157545813,1789,,,20,1048,,2,21.0,2015.0
157545813,1789,,,20,1048,0.25,2,2.0,2017.0
661484504,1751,0.0,1.0,2,180,0.25,0,,
661484504,1751,,,2,756,0.25,2,32.0,2017.0
1170823739,1734,0.0,2.0,20,306,0.25,0,,
535682084,1773,0.0,2.0,20,258,0.25,0,,
535682084,1773,,,20,1017,,2,3.0,2016.0
535682084,1773,,,20,1017,,2,8.0,2015.0
535682084,1773,,,20,1017,0.25,2,2.0,2017.0
501123552,1769,,,22,536,0.25,2,2.0,2017.0
971366613,1736,,,20,1018,,2,6.0,2016.0
248782102,1737,,,20,1164,,2,1.0,2016.0
248782102,1737,,,20,1164,0.25,2,1.0,2017.0
235368607,1785,0.0,2.0,20,499,0.25,0,,
235368607,1785,,,20,1411,,2,4.0,2016.0
235368607,1785,,,20,1411,,2,4.0,2015.0
235368607,1785,,,20,1282,0.25,2,4.0,2017.0
553181905,1790,0.0,2.0,10,410,0.25,0,,
553181905,1790,,,16,1189,,2,6.0,2016.0
1209470906,1740,,,9,1366,,2,3.0,2015.0
1209470906,1740,,,9,1376,0.25,2,192.0,2017.0
290511742,1765,0.0,1.0,9,167,0.25,0,,
290511742,1766,,,20,771,,2,3.0,2016.0
290511742,1766,,,20,771,,2,6.0,2015.0
290511742,1766,,,20,771,0.25,2,1.0,2017.0
96111140,1765,0.0,2.0,9,384,0.25,0,,
243165,1968,0.0,2.0,9,418,0.25,0,14.0,
243165,1822,,,9,1244,,2,14.0,2016.0
243165,1819,,,9,1244,,2,17.0,2015.0
243165,1822,,,9,1244,0.25,2,14.0,2017.0
232187018,1867,0.0,2.0,9,426,0.25,1,,
232187018,1867,,,9,1254,,2,3.0,2016.0
232187018,1867,,,9,1254,,2,3.0,2015.0
232187018,1867,,,20,1254,0.25,2,3.0,2017.0
993788257,1737,0.0,2.0,9,482,0.25,0,,
993788257,1737,,,9,1381,,2,4.0,2016.0
391384502,1923,0.0,1.0,9,203,0.25,0,,
391384502,1923,,,9,820,,2,2.0,2016.0
391384502,1932,,,9,820,,2,2.0,2015.0
391384502,1932,,,9,820,0.25,2,2.0,2017.0
2767783,1923,0.0,2.0,20,317,0.25,0,,
2767783,1923,,,20,851,,2,14.0,2016.0
2767783,1943,,,20,1032,,2,2.0,2015.0
2767783,1943,,,20,851,0.25,2,17.0,2017.0
40870660,1906,0.0,1.0,9,72,0.25,0,10.0,
40870660,1906,,,9,612,,2,3.0,2016.0
40870660,1907,,,9,612,,2,3.0,2015.0
814820539,1823,,,9,1072,,2,2.0,2016.0
1104563783,1859,0.0,1.0,9,135,0.25,0,61.0,
1104563783,1859,,,9,703,,2,61.0,2016.0
1104563783,1859,,,9,703,,2,61.0,2015.0
1104563783,1859,,,9,703,0.25,2,62.0,2017.0
1182074969,1923,0.0,1.0,20,217,0.25,0,,
1182074969,1923,,,20,839,,2,2.0,2016.0
1092783118,1923,0.0,2.0,25,252,0.25,0,1.0,
1092783118,1935,,,25,1127,,2,1.0,2016.0
1092783118,1935,,,25,1127,,2,0.0,2015.0
606089945,1859,,,20,1003,,2,1.0,2016.0
606089945,1862,,,20,1003,,2,2.0,2015.0
606089945,1862,,,20,1003,0.25,2,4.0,2017.0
348794911,1859,0.0,2.0,9,290,0.25,0,,
348794911,1859,,,9,998,,2,1.0,2016.0
752569749,1862,0.0,1.0,9,206,0.25,1,,
752569749,1862,,,9,826,,2,5.0,2016.0
752569749,1862,,,9,826,,2,5.0,2015.0
752569749,1862,,,20,826,0.25,2,8.0,2017.0
1077232962,1894,0.0,2.0,9,405,0.25,0,2.0,
1077232962,1894,,,9,1203,,2,3.0,2016.0
1077232962,1897,,,9,1203,,2,3.0,2015.0
1077232962,1897,,,9,1203,0.25,2,2.0,2017.0
1142430152,1839,0.0,2.0,22,23,0.25,0,,
1142430152,1839,,,22,534,,2,3.0,2016.0
1142430152,1843,,,22,534,,2,3.0,2015.0
1142430152,1843,,,22,534,0.25,2,3.0,2017.0
581505888,1827,,,20,1154,,2,1.0,2016.0
581505888,1827,,,20,1154,,2,1.0,2015.0
581505888,1827,,,20,1154,0.25,2,1.0,2017.0
453171521,1822,,,9,1154,,2,4.0,2016.0
453171521,1822,,,9,1154,0.25,2,2.0,2017.0
1219183525,1819,0.0,1.0,20,126,0.25,0,40.0,
1219183525,1824,,,9,689,,2,14.0,2016.0
1219183525,1824,,,9,689,,2,14.0,2015.0
1219183525,1824,,,9,689,0.25,2,1.0,2017.0
324972341,1871,,,9,526,,2,2.0,2016.0
324972341,1871,,,9,526,0.25,2,7.0,2017.0
474347568,1822,,,9,1072,,2,3.0,2016.0
474347568,1822,,,20,1072,0.25,2,2.0,2017.0
1193498753,1892,0.0,2.0,9,358,0.25,0,6.0,
1193498753,1892,,,9,1111,,2,6.0,2016.0
1193498753,1892,,,9,1111,,2,6.0,2015.0
1193498753,1892,,,9,1111,0.25,2,2.0,2017.0
128629107,1816,0.0,2.0,9,332,0.25,0,,
128629107,1816,,,9,1051,,2,8.0,2016.0
128629107,1816,,,9,1051,,2,8.0,2015.0
128629107,1816,,,9,1051,0.25,2,6.0,2017.0
691980281,1980,0.0,2.0,9,293,0.25,0,,
691980281,1980,,,9,1003,,2,5.0,2016.0
691980281,1980,,,9,1003,,2,5.0,2015.0
1008158207,1819,0.0,2.0,9,358,0.25,0,,
1008158207,1824,,,9,1110,,2,3.0,2016.0
1008158207,1824,,,9,1110,,2,3.0,2015.0
650137286,1821,,,9,1072,,2,20.0,2016.0
650137286,1821,,,9,1018,,2,20.0,2015.0
650137286,1821,,,9,1072,0.25,2,1.0,2017.0
340223657,1863,1.0,2.0,9,413,0.25,1,,
340223657,1863,,,9,1239,,2,1.0,2016.0
340223657,1863,,,9,1239,,2,1.0,2015.0
340223657,1863,,,9,1239,0.25,2,1.0,2017.0
870499969,1794,0.0,2.0,9,305,0.25,0,,
870499969,1794,,,9,1017,,2,7.0,2016.0
870499969,1807,,,9,1017,,2,3.0,2015.0
870499969,1807,,,20,1017,0.25,2,6.0,2017.0
332629236,1951,,,9,1245,,2,2.0,2016.0
332629236,1951,,,9,1245,,2,8.0,2015.0
332629236,1951,,,9,1245,0.25,2,2.0,2017.0
214039235,1891,,,20,1203,,2,1.0,2016.0
214039235,1898,,,20,1203,0.25,2,25.0,2017.0
848214706,1863,0.0,1.0,9,207,0.25,0,,
848214706,1863,,,9,828,,2,9.0,2016.0
848214706,1863,,,9,828,,2,33.0,2015.0
848214706,1863,,,9,828,0.25,2,13.0,2017.0
1167847192,1822,,,20,1017,,2,8.0,2016.0
1167847192,1822,,,20,1017,0.25,2,1.0,2017.0
1065211704,1794,0.0,2.0,9,328,0.25,0,,
1065211704,1794,,,9,1048,,2,62.0,2016.0
1065211704,1798,,,9,1048,,2,5.0,2015.0
1065211704,1798,,,9,1048,0.25,2,62.0,2017.0
71263442,1885,0.0,2.0,20,398,0.25,0,1.0,
71263442,1887,,,20,1185,,2,1.0,2016.0
71263442,1887,,,20,1185,,2,1.0,2015.0
71263442,1887,,,20,1185,0.25,2,1.0,2017.0
566600099,1794,0.0,1.0,9,65,0.25,0,50.0,
566600099,1806,,,9,597,,2,43.0,2016.0
566600099,1806,,,9,597,,2,0.0,2015.0
566600099,1806,,,9,597,0.25,2,16.0,2017.0
134719296,1798,,,20,1111,0.25,2,8.0,2017.0
878552503,1839,0.0,2.0,9,252,0.25,0,1.0,
878552503,1839,,,9,915,,2,2.0,2016.0
878552503,1844,,,9,915,,2,0.0,2015.0
878552503,1844,,,9,915,0.25,2,1.0,2017.0
1146085123,1903,0.0,1.0,9,36,0.25,0,,
1146085123,1903,,,9,557,,2,10.0,2016.0
1146085123,1903,,,9,557,,2,10.0,2015.0
1146085123,1903,,,9,557,0.25,2,2.0,2017.0
1164815813,1851,0.0,2.0,9,418,0.25,0,2.0,
1164815813,1851,,,9,1245,,2,2.0,2016.0
1164815813,1851,,,9,1245,,2,0.0,2015.0
1164815813,1851,,,9,1245,0.25,2,2.0,2017.0
419254110,1923,0.0,2.0,20,297,0.25,0,,
419254110,1923,,,20,1154,,2,54.0,2016.0
419254110,1950,,,20,1010,,2,3.0,2015.0
419254110,1950,,,20,1154,0.25,2,58.0,2017.0
1131533469,1822,,,20,1017,,2,5.0,2016.0
1131533469,1822,,,20,1016,,2,5.0,2015.0
1131533469,1822,,,20,1017,0.25,2,1.0,2017.0
1074040658,1829,,,20,1154,,2,3.0,2016.0
1074040658,1829,,,9,1157,0.25,2,2.0,2017.0
424026777,1819,0.0,2.0,20,258,0.25,0,25.0,
424026777,1822,,,9,1017,,2,54.0,2016.0
424026777,1822,,,9,1016,,2,8.0,2015.0
424026777,1822,,,9,1055,0.25,2,68.0,2017.0
