entid,honor_num,illegad_num,yea_sub,web_dum,ENTTYPE,INDUSTRYPHY,REGCAP,REGCAPCUR,RECCAP,PARNUM,LIMPARNUM,PARFORM,EXENUM,brand_num,cancel_dum,certificate_num,tax_dum
801775756,,,,0,5,14,10.0,156.0,0.0,,,,,,0,,0
238637939,,,,0,5,12,100.0,156.0,0.0,,,,,,0,,0
163170246,,,,0,5,17,100.0,156.0,,,,,,,0,,0
741254824,,,,0,5,5,800.0,156.0,,,,,,,0,,0
777188275,,,,0,7,5,100.0,156.0,,,,,,,0,,0
608259190,,,,0,72,12,5.0,156.0,,,,,,,0,,0
329392251,,,,0,32,19,0.0,,,,,,,,0,,0
270391539,,,,0,9,10,1000.0,156.0,,,,,,,0,,0
755187932,,,,0,7,4,200.0,156.0,0.0,,,,,,0,,0
586892252,,,,0,7,19,200.0,,,,,,,,0,,0
868753724,,,,0,7,5,50.0,156.0,0.0,,,,,,0,,0
125301595,,,,0,7,10,100.0,156.0,,,,,,,0,,0
543659628,,,,0,5,4,2000.0,156.0,,,,,,,0,,0
593534362,,,,0,65,0,100.0,156.0,,,,,,,0,,0
499144172,,,0.0,0,93,19,200.0,,,,,,,,0,,0
117315094,,,,0,7,0,2000.0,156.0,,,,,,,0,,0
509942549,,,,0,7,12,100.0,156.0,0.0,,,,,,0,,0
722804585,,,,0,7,5,100.0,156.0,0.0,,,,,,0,,0
327162510,,,,0,31,6,0.0,156.0,,,,,,,0,,0
219188609,,,,0,5,11,20.0,156.0,0.0,,,,,,0,,0
24000885,,,,0,65,17,150.0,156.0,,,,,,,0,,0
105365710,,,,0,5,2,1000.0,156.0,,,,,,,0,,0
543977276,,,,0,5,4,500.0,156.0,,,,,,,0,,0
971866103,,,,0,5,14,500.0,156.0,,,,,,,0,,0
1099542363,,,,0,22,14,0.0,156.0,,,,,,,0,,0
864245519,,,,0,64,11,500.0,156.0,,,,,,,0,,0
292547515,,,,0,7,5,100.0,156.0,,,,,,,0,,0
872991105,,,,0,5,5,100.0,156.0,,,,,,,0,,0
114150522,,,,0,7,8,100.0,156.0,0.0,,,,,,0,,0
20263267,,,,0,5,11,100.0,156.0,0.0,,,,,,0,,0
1145444164,,,,0,5,15,500.0,156.0,,,,,,,0,,0
945532568,,,,0,5,11,50.0,156.0,0.0,,,,,,0,,0
418673932,,,,0,7,5,100.0,156.0,,,,,,,0,,0
973813865,,,,0,7,2,1.0,156.0,0.0,,,,,,0,,0
703708216,,,,0,72,12,500.0,156.0,0.0,,,,,,0,,0
713899048,,,,0,7,17,1001.0,156.0,0.0,,,,,,0,,0
89906751,,,,0,27,11,,,,,,,,,0,,0
1214405108,,,,0,65,2,20.0,156.0,,,,,,,0,,0
1102637895,,,,0,7,2,1000.0,156.0,,,,,,,0,,0
149818750,,,,0,5,12,300.0,156.0,,,,,,,0,,0
339556589,,,,0,7,14,1000.0,156.0,,,,,,,0,,0
63194206,,,,0,65,2,3.0,156.0,,,,,,,0,,0
286475128,,,,0,5,12,300.0,156.0,0.0,,,,,,0,,0
684288825,,,,0,9,14,100.0,156.0,0.0,,,,,,0,,0
701118505,,,,0,7,5,200.0,156.0,,,,,,,0,,0
555945660,,,,0,65,4,5.0,,,,,,,,0,,0
137598294,,,,0,7,4,200.0,156.0,,,,,,,0,,0
738963419,,,35.0,0,93,0,30.0,156.0,,,,,,,0,,0
429853528,,,,0,5,11,1000.0,156.0,,,,,,,0,,0
736213218,,,,0,5,2,100.0,156.0,0.0,,,,,,0,,0
1177478151,,,,0,0,10,100.0,156.0,,,,,,,0,,0
830118671,,,,0,7,11,100.0,156.0,,,,,,,0,,0
1215850375,,,,0,65,17,100.0,,,,,,,,0,,0
228060049,,,,0,32,5,,156.0,,,,,,,0,,0
1127460342,,,,0,5,5,100.0,156.0,,,,,,,0,,0
514442692,,,,0,72,11,2180.0,156.0,,,,,,,0,,0
339953904,,,,0,7,5,50.0,156.0,,,,,,,0,,0
62278932,,,,0,5,5,100.0,156.0,,,,,,,0,,0
152407126,,,,0,0,15,50.0,156.0,,,,,,,0,,0
1102521656,,,,0,7,12,500.0,,,,,,,,0,,0
250239080,,,,0,7,4,200.0,156.0,0.0,,,,,,0,,0
1132696228,,,,0,5,5,100.0,156.0,,,,,,,0,,0
678974301,,,,0,0,5,500.0,156.0,,,,,,,0,,0
401924744,,,,0,5,12,1000.0,156.0,0.0,,,,,,0,,0
575423642,,,0.0,0,94,0,30.0,156.0,,,,,,,0,,0
1148655456,,,,0,7,11,200.0,156.0,,,,,,,0,,0
1041082745,,,,0,7,6,200.0,156.0,,,,,,,0,,0
140970874,,,,0,27,16,,156.0,,,,,,,0,,0
219879421,,,,0,5,5,1000.0,156.0,,,,,,,0,,0
899291383,,,,0,7,5,1000.0,156.0,,,,,,,0,,0
898349455,,,,0,65,0,100.0,156.0,,,,,,,0,,0
97142402,,,,0,7,4,50.0,156.0,0.0,,,,,,0,,0
638172652,,,,0,8,9,500.0,156.0,0.0,,,,,,0,,0
1124798113,,,,0,7,12,1000.0,156.0,,,,,,,0,,0
808970360,,,,0,7,8,500.0,156.0,,,,,,,0,,0
715606075,,,,0,5,10,100.0,156.0,,,,,,,0,,0
378217858,,,,0,5,2,80.0,156.0,80.0,,,,,,0,,0
1010297602,,,,0,65,0,50.0,,,,,,,,0,1.0,0
292061277,,,,0,7,8,100.0,156.0,0.0,,,,,,0,,0
760653595,,,,0,7,5,20.0,156.0,,,,,,,0,,0
851721267,,,,0,11,3,100.0,156.0,0.0,,,,,,0,,0
734938491,,,,0,7,5,50.0,156.0,,,,,,,0,,0
559884183,,,,0,7,5,10.0,,,,,,,,0,,0
5488381,,,,0,5,8,10.0,156.0,,,,,,,0,,0
404107334,,,,0,7,14,50.0,156.0,0.0,,,,,,0,,0
422015928,,,,0,5,5,80.0,156.0,0.0,,,,,,0,,0
934793142,,,,0,7,5,100.0,156.0,0.0,,,,,,0,,0
1137453563,,,,0,5,14,20.0,156.0,0.0,,,,,,0,,0
691535799,,,,0,7,5,100.0,156.0,0.0,,,,,,0,,0
178857043,,,,0,5,11,200.0,156.0,,,,,,,0,,0
325202961,,,,0,5,11,1000.0,,,,,,,,0,,0
748471082,,,,0,5,5,20.0,,,,,,,,0,,0
514240057,,,,0,7,5,100.0,156.0,,,,,,,0,,0
243521464,,,,0,11,5,500.0,,,,,,,,0,,0
1036153470,,,,0,7,12,1000.0,156.0,,,,,,,0,,0
1108928915,,,,0,5,5,100.0,156.0,0.0,,,,,,0,,0
429257082,,,,0,22,11,0.0,156.0,,,,,,,0,,0
700920696,,,,0,65,5,3.0,,,,,,,,0,,0
291127525,,,,0,0,1,100.0,156.0,,,,,,,0,,0
407842625,,,,0,5,12,1000.0,156.0,,,,,,,0,,0
335220045,,,,0,5,5,200.0,156.0,,,,,,,0,,0
763529552,,,0.0,0,93,0,10.0,156.0,,,,,,,0,,0
917987559,,,,0,7,5,500.0,156.0,,,,,,,0,,0
408581712,,,,0,5,12,200.0,156.0,,,,,,,0,,0
663414180,,,,0,27,4,0.0,,,,,,,,0,,0
1113254267,,,,0,7,5,5000.0,156.0,,,,,,,0,,0
1076693099,,,,0,7,8,20.0,156.0,,,,,,,0,,0
598854091,,,0.0,0,93,0,890.0,156.0,,,,,,,0,,0
604497587,,,,0,5,6,20.0,156.0,,,,,,,0,,0
330068559,,,,0,72,5,200.0,156.0,0.0,,,,,,0,,0
701261034,,,,0,5,11,100.0,156.0,0.0,,,,,,0,,0
22660712,,,,0,27,11,,,,,,,,,0,,0
591748203,,,,0,22,5,0.0,156.0,,,,,,,1,1.0,0
337611555,,,,0,22,5,,,,,,,,,0,,0
1099613365,,,,0,7,2,100.0,156.0,,,,,,,0,,0
152243667,,,,0,11,12,2000.0,156.0,0.0,,,,,,0,,0
776669580,,,,0,76,3,34946.0,156.0,,,,,,,0,,0
179320552,,,,0,8,4,1000.0,156.0,,,,,,,0,,0
774663379,,,,0,31,3,,,,,,,,,0,,0
396737292,,,,0,5,11,100.0,156.0,,,,,,,0,,0
613339286,,,,0,7,5,50.0,156.0,0.0,,,,,,0,,0
1193234917,,,,0,7,0,500.0,156.0,,,,,,,0,,0
305268000,,,,0,7,11,100.0,156.0,,,,,,,0,,0
1170924643,,,,0,7,7,100.0,156.0,,,,,,,0,,0
1130731440,,,,0,5,14,500.0,156.0,,,,,,,0,,0
726139141,,,,0,5,12,1000.0,156.0,,,,,,,0,,0
166934229,,,,0,7,5,100.0,,,,,,,,0,,0
97341465,,,,0,7,11,1000.0,156.0,,,,,,,0,,0
678325399,,,,0,7,11,2000.0,156.0,,,,,,,0,,0
488677666,,,,0,7,12,100.0,156.0,,,,,,,0,,0
360269233,,,,0,7,4,600.0,156.0,,,,,,,0,,0
825477088,,,,0,64,11,500.0,156.0,,,,,,,0,,0
694069387,,,,0,65,8,50.0,156.0,,,,,,,0,,0
1056582814,,,,0,64,11,0.1399,156.0,,,,,,,0,,0
1152189149,,,,0,5,17,800.0,,,,,,,,0,,0
95372180,,,0.0,0,93,0,1700.0,156.0,,,,,,,0,,0
553371832,,,,0,5,14,5500.0,156.0,,,,,,,0,,0
723047036,,,,0,5,11,20.0,,,,,,,,0,,0
792720723,,,,0,5,5,100.0,,,,,,,,0,,0
916826383,,,,1,7,5,100.0,,,,,,,,0,,0
701025596,,,,0,65,2,20.0,156.0,,,,,,,0,,0
232081513,,,,0,5,11,1000.0,,0.0,,,,,,0,,0
343196978,,,,0,32,17,0.0,,,,,,,,0,,0
556490803,,,,0,27,15,0.0,,,,,,,,0,,0
205508754,,,,0,7,12,50.0,156.0,,,,,,,0,,0
451337629,,,,0,11,3,3500.0,156.0,,,,,,,0,,0
709257593,,,,0,22,9,0.0,,,,,,,,0,,0
354226849,,,,0,5,5,50.0,,,,,,,,0,,0
1103333772,,,,0,7,5,50.0,,,,,,,,0,,0
1098834643,,,,0,7,14,50.0,156.0,,,,,,,0,,0
58376144,,,,0,5,12,500.0,156.0,,,,,,,0,,0
662145581,,,,0,7,19,100.0,156.0,,,,,,,0,,0
689587979,,,,0,65,4,10.0,156.0,,,,,,,0,,0
1006679752,,,,0,7,19,50.0,156.0,,,,,,,0,,0
105304625,,,,0,5,19,50.0,156.0,,,,,,,0,,0
239236082,,,,0,30,19,,,,,,,,,0,,0
473361236,,,,0,5,11,100.0,156.0,,,,,,,0,,0
953167527,,,,0,5,6,300.0,156.0,0.0,,,,,,0,,0
1165347942,,,,0,5,12,500.0,156.0,0.0,,,,,,0,,0
60134924,,,,0,7,5,50.0,156.0,,,,,,,0,,0
1165024499,,,,0,7,5,300.0,156.0,,,,,,,0,,0
991615083,,,,0,7,5,1196.0,156.0,,,,,,,0,,0
11517043,,,,0,5,5,100.0,,,,,,,,0,,0
1060587428,,,,0,5,19,100.0,156.0,,,,,,,0,,0
214502750,,,,0,7,4,50.0,156.0,,,,,,,0,,0
673816943,,,,0,7,8,100.0,156.0,,,,,,,0,,0
32513339,,,,0,5,5,30.0,156.0,0.0,,,,,,0,,0
1000505448,,,,0,5,19,1000.0,156.0,,,,,,,0,,0
659025740,,,,0,7,5,300.0,156.0,,,,,,,0,,0
407661648,,,,0,7,19,1000.0,156.0,,,,,,,0,,0
768775381,,,,0,5,19,100.0,156.0,,,,,,,0,,0
933105103,,,,0,7,11,1.0,156.0,,,,,,,0,,0
90920959,,,,0,7,17,350.0,156.0,,,,,,,0,,0
252679934,,,,0,5,12,100.0,156.0,,,,,,,0,,0
628809385,,,,0,29,19,,,,,,,,,0,,0
558322336,,,,0,7,5,300.0,156.0,,,,,,,0,,0
952144587,,,,0,32,11,,,,,,,,,0,,0
690609479,,,,0,7,5,500.0,156.0,,,,,,,0,,0
11903114,,,,0,7,4,200.0,156.0,,,,,,,0,,0
550950626,,,,0,5,19,250.0,156.0,,,,,,,0,,0
642083882,,,,0,5,11,100.0,156.0,0.0,,,,,,0,,0
403435904,,,,0,7,4,500.0,156.0,,,,,,,0,,0
703447250,,,,0,7,5,100.0,156.0,,,,,,,0,,0
735053871,,,,0,64,11,500.0,,0.0,,,,,,0,,0
239061787,,,,0,5,11,1000.0,156.0,,,,,,,0,,0
42899801,,,,0,7,11,1.0,156.0,0.0,,,,,,0,,0
599768165,,,,0,7,4,500.0,,,,,,,,0,,0
8511896,,,,0,7,5,1000.0,156.0,,,,,,,0,,0
194706945,,,,0,7,11,10.0,156.0,0.0,,,,,,0,,0
974701908,,,,0,64,9,214.89,156.0,0.0,,,,,,0,,0
81848983,,,,0,7,2,1543.6,156.0,0.0,,,,,,0,,0
141783243,,,,0,7,5,480.0,,0.0,,,,,,0,,0
1209073290,,,,0,27,6,0.0,156.0,0.0,,,,,,0,,0
208866852,,,,0,5,12,100.0,156.0,0.0,,,,,,0,,0
1005642709,,,,0,5,10,1800.0,,,,,,,,0,,0
1173829576,,,,0,5,16,100.0,,0.0,,,,,,0,,0
403219411,,,,0,7,5,100.0,,0.0,,,,,,0,,0
932237415,,,,0,5,5,300.0,156.0,0.0,,,,,,0,,0
266182621,,,,0,5,12,100.0,156.0,0.0,,,,,,0,,0
211078607,,,,0,7,11,500.0,156.0,0.0,,,,,,0,,0
540169202,,,,0,5,5,500.0,156.0,0.0,,,,,,0,,0
104104541,,,0.0,0,93,0,300.0,156.0,,,,,,,0,,0
1050927469,,,,0,0,11,200.0,156.0,,,,,,,0,,0
108869142,,,,0,7,5,300.0,156.0,,,,,,,0,,0
1227845909,,,0.0,0,93,0,5.0,156.0,,,,,,,0,,0
196406353,,,0.0,0,93,0,100.0,,,,,,,,0,,0
1211042091,,,,0,5,2,100.0,156.0,,,,,,,0,,0
1012856089,,,,0,7,8,1000.0,156.0,,,,,,,0,,0
741983400,,,,0,5,11,100.0,156.0,,,,,,,0,,0
30500609,,,,0,7,0,500.0,,,,,,,,0,,0
950530511,,,,0,5,5,100.0,,,,,,,,0,,0
161927179,,,,0,7,5,50.0,156.0,,,,,,,0,,0
247942982,,,,0,7,12,100.0,,,,,,,,0,,0
235229177,,,,0,7,12,100.0,156.0,,,,,,,0,,0
795083272,,,,0,5,19,2.0,,,,,,,,0,,0
1086832707,,,,0,7,5,100.0,156.0,,,,,,,0,,0
1126714936,,,,0,5,19,90.0,156.0,,,,,,,0,,0
1091303326,,,,1,99,19,,,,,,,,,0,,0
