entid,ALTDATE,ALTTIME
150481980,2016-09-18,
150481980,2016-06-29,
150481980,2016-05-18,
150481980,2015-07-22,
150481980,2015-12-04,
150481980,2015-12-04,
150481980,2013-01-27,
150481980,2016-10-18,
150481980,2019-10-16,
150481980,2019-05-16,
150481980,2015-11-22,
150481980,2020-10-27,
150481980,2016-03-29,
150481980,2020-09-27,
1214098496,2010-07-05,
1214098496,2011-09-28,
1214098496,2009-07-09,
1214098496,2011-05-28,
54930732,2014-09-24,
93291786,2010-11-16,
93291786,2008-03-24,
93291786,2015-07-01,
93291786,2015-02-27,
93291786,2010-09-16,
93291786,2010-04-16,
93291786,2010-06-16,
93291786,2015-08-27,
93291786,2010-03-16,
93291786,2010-06-16,
93291786,2015-06-27,
93291786,2010-05-16,
93291786,2015-09-01,
93291786,2015-07-01,
93291786,2010-02-16,
93291786,2015-12-27,
93291786,2010-04-16,
93291786,2015-04-01,
93291786,2018-12-04,
93291786,2018-10-04,
93291786,2018-12-04,
93291786,2018-08-04,
93291786,2018-04-04,
93291786,2018-12-04,
93291786,2018-05-04,
93291786,2018-09-04,
93291786,2018-05-04,
93291786,2018-04-04,
1065480306,2014-05-04,
1065480306,2014-03-12,
1065480306,2014-06-12,
1065480306,2014-10-04,
45388809,2013-06-28,
45388809,2014-05-02,
45388809,2013-03-28,
45388809,2012-08-13,
45388809,2012-02-13,
45388809,2012-08-13,
45388809,2012-09-13,
863135967,2004-06-20,
863135967,2000-02-14,
863135967,2000-02-14,
863135967,2000-05-14,
863135967,2000-03-14,
863135967,2003-07-13,
863135967,2000-03-14,
863135967,2004-08-20,
863135967,2001-03-23,
934266109,2001-12-11,
934266109,2001-04-11,
934266109,1999-08-25,
934266109,2005-09-01,
934266109,2010-12-01,
934266109,1999-02-25,
934266109,2010-07-05,
934266109,2005-03-01,
934266109,2010-09-05,
934266109,2017-05-23,
934266109,2017-04-23,
934266109,2017-11-23,
560897263,2009-01-13,
560897263,2005-07-16,
163511238,2014-08-27,
163511238,2009-08-14,
163511238,2014-03-27,
163511238,2012-01-06,
163511238,2014-08-27,
163511238,2012-11-06,
163511238,2012-08-06,
877210685,2013-05-16,
877210685,2013-03-16,
877210685,2006-07-22,
877210685,2013-03-16,
877210685,2005-07-29,
877210685,2013-11-16,
877210685,2013-06-16,
1099449024,2013-03-10,
1099449024,2013-09-10,
1099449024,2013-04-10,
1099449024,2013-02-10,
1099449024,2017-07-03,
1099449024,2017-10-03,
903426713,2017-07-19,
903426713,2017-11-19,
11609395,2014-12-06,
11609395,2008-09-07,
11609395,2014-05-28,
11609395,2016-12-30,
11609395,2009-02-02,
11609395,2014-02-06,
11609395,2008-11-07,
11609395,2013-11-25,
11609395,2009-12-02,
11609395,2013-07-25,
11609395,2016-08-30,
11609395,2008-11-29,
11609395,2008-10-07,
11609395,2008-10-07,
11609395,2008-08-05,
11609395,2009-09-02,
11609395,2008-01-29,
11609395,2008-08-05,
11609395,2016-04-30,
11609395,2008-03-05,
11609395,2017-07-27,
11609395,2017-09-27,
11609395,2016-01-30,
11609395,2017-09-27,
11609395,2008-10-29,
11609395,2008-02-07,
11609395,2017-12-27,
11609395,2014-09-06,
11609395,2017-01-27,
11609395,2018-08-02,0.0
11609395,2018-01-02,0.0
11609395,2017-12-27,0.0
11609395,2008-06-29,0.0
11609395,2018-07-02,
11609395,2019-08-25,
11609395,2017-07-27,
11609395,2018-10-02,0.0
11609395,2018-06-02,0.0
11609395,2008-08-29,0.0
11609395,2017-07-27,0.0
237140164,2005-11-28,
237140164,2010-01-29,
237140164,2006-10-15,
237140164,2014-09-13,
237140164,2005-05-28,
237140164,2010-09-29,
237140164,2007-02-28,
237140164,2011-12-31,
237140164,2012-12-28,
237140164,2013-12-18,
237140164,2002-11-17,
237140164,2005-11-28,
237140164,2013-01-04,
237140164,2013-04-04,
237140164,2012-01-28,
237140164,2014-10-13,
237140164,2014-02-26,
237140164,2016-04-22,
237140164,2007-10-30,
237140164,2011-09-30,
237140164,2016-12-22,
237140164,2010-07-29,
237140164,2007-12-30,
237140164,2016-03-22,
237140164,2017-07-16,
237140164,2005-06-28,
768209460,2012-04-07,
768209460,2008-09-27,
768209460,2010-08-09,
768209460,2012-02-07,
768209460,2011-03-01,
176126365,2010-06-24,
176126365,2014-09-26,
176126365,2010-06-15,
176126365,2010-11-24,
176126365,2010-06-15,
176126365,2010-05-24,
176126365,2010-07-19,
176126365,2010-04-19,
176126365,2010-03-24,
176126365,2010-04-24,
176126365,2010-06-24,
176126365,2010-05-19,
176126365,2010-02-19,
176126365,2010-03-15,
176126365,2018-04-28,
176126365,2018-07-28,
176126365,2010-09-19,
176126365,2010-05-24,
176126365,2010-11-15,
176126365,2010-05-19,
176126365,2010-09-24,
176126365,2010-01-24,
271874611,2012-03-06,
271874611,2012-07-29,
271874611,2012-07-06,
271874611,2017-10-04,
271874611,2012-03-06,
271874611,2014-11-15,
271874611,2017-10-04,
271874611,2012-01-06,
271874611,2012-04-29,
271874611,2017-09-04,
271874611,2017-01-04,
271874611,2017-06-04,
417191843,2014-02-27,
417191843,2018-01-09,
417191843,2018-01-09,
417191843,2018-12-09,
417191843,2018-04-09,
417191843,2018-07-09,
417191843,2018-03-09,
417191843,2018-06-09,
417191843,2018-04-09,
417191843,2018-11-09,
443503060,2011-02-25,
443503060,1995-05-26,
443503060,2013-10-03,
443503060,2001-02-28,
443503060,2011-05-25,
443503060,2013-08-03,
443503060,2007-08-24,
443503060,1995-08-26,
443503060,2007-02-24,
443503060,1995-01-26,
443503060,2003-12-20,
443503060,2005-03-15,
443503060,2009-08-04,
443503060,2011-11-25,
443503060,2005-05-15,
443503060,2017-11-21,
443503060,2017-02-21,
443503060,2013-01-03,
443503060,2011-05-25,
443503060,2017-02-21,
443503060,2009-08-04,
443503060,2017-03-21,
443503060,2007-12-24,
443503060,2017-06-21,
443503060,2017-04-21,
1215434367,2013-11-14,
1215434367,2017-08-18,
1215434367,2017-11-18,
921900866,2017-05-13,
921900866,2017-05-13,
921900866,2017-04-13,
921900866,2017-08-13,
921900866,2017-01-13,
921900866,2017-06-13,
921900866,2017-07-13,
921900866,2017-10-29,
921900866,2017-08-29,
921900866,2018-05-08,
921900866,2017-04-13,
942916950,2014-08-28,
942916950,2014-02-28,
942916950,2014-12-28,
942916950,2014-02-28,
942916950,,
942916950,,
942916950,,
326580845,2012-11-17,
326580845,2012-11-17,
326580845,2015-12-25,
326580845,2008-06-29,
326580845,2005-12-28,
326580845,2015-10-25,
326580845,2015-05-25,
270532483,2012-08-24,
270532483,2010-05-20,
270532483,2012-10-24,
609343642,2013-09-10,
609343642,2013-04-10,
609343642,2013-08-10,
609343642,2013-11-10,
609343642,2013-06-10,
609343642,2014-11-21,
609343642,2014-01-21,
609343642,2015-11-30,
609343642,2015-07-30,
609343642,2014-11-21,
609343642,2015-10-30,
609343642,2015-03-30,
609343642,2019-06-03,
609343642,2014-12-21,
609343642,2015-08-30,
609343642,2019-04-03,
609343642,2019-06-03,
609343642,2015-02-28,
609343642,2019-02-03,
609343642,2014-01-21,
609343642,2015-01-30,
609343642,2015-08-30,
609343642,2015-03-30,
609343642,2019-02-03,
609343642,2019-03-03,
609343642,2019-03-03,
609343642,2019-07-03,
1230109619,2012-01-09,
1230109619,2013-06-30,
1230109619,2013-09-30,
1230109619,2013-12-30,
1230109619,2012-07-09,
1230109619,2013-10-30,
1230109619,2013-04-30,
1230109619,2014-04-29,
1230109619,2018-08-27,
1230109619,2018-07-27,
1230109619,2012-11-09,
130158179,2017-12-22,
130158179,2017-06-22,
130158179,2017-07-22,
130158179,2017-12-22,
130158179,2017-10-22,
130158179,2017-01-22,
130158179,2017-03-22,
130158179,2017-12-22,
130158179,2017-03-22,
130158179,2017-07-22,
1093624326,2016-08-11,
1093624326,2016-07-11,
1093624326,2016-10-11,
1093624326,2017-06-18,
1093624326,2017-03-18,
1093624326,2017-08-18,
1093624326,2017-03-18,
1093624326,2016-06-11,
1093624326,2016-08-11,
1093624326,2017-05-18,
1093624326,2017-02-18,
1093624326,2017-12-18,
1093624326,2017-09-18,
1093624326,2017-07-18,
1093624326,2017-10-18,
834948383,2008-04-07,
834948383,2016-07-16,
834948383,2017-03-21,
834948383,2005-04-30,
834948383,2016-09-16,
834948383,2008-07-07,
834948383,2016-03-16,
834948383,2016-08-16,
834948383,2016-06-16,
834948383,2016-03-16,
834948383,2006-04-17,
834948383,2016-09-16,
834948383,2016-07-16,
834948383,2016-04-16,
834948383,2014-11-23,
834948383,2016-10-16,
834948383,2017-04-21,
834948383,2017-05-04,
834948383,2017-07-04,
834948383,2017-06-04,
834948383,2017-03-04,
834948383,2017-08-04,
834948383,2017-02-04,
834948383,2017-06-04,
968078642,2017-01-27,
968078642,2017-01-27,
968078642,2017-05-27,
968078642,2017-05-27,
968078642,2017-01-27,0.0
968078642,2017-11-27,0.0
968078642,2017-02-27,0.0
995060292,2015-08-30,
995060292,2015-09-30,
995060292,2015-03-30,
995060292,2015-05-30,
995060292,2015-09-30,
995060292,2015-01-30,
995060292,2015-06-30,
995060292,2015-03-30,
283622537,2014-03-22,
283622537,2015-11-24,
283622537,2006-05-25,
283622537,2014-12-26,
283622537,2010-11-02,
283622537,2010-04-02,
283622537,2010-12-13,
283622537,2008-09-05,
283622537,2008-07-05,
283622537,2014-07-22,
283622537,2010-04-13,
283622537,2014-08-22,
283622537,2010-10-13,
283622537,2015-03-24,
283622537,2008-08-05,
283622537,2008-01-05,
283622537,2010-06-02,
283622537,2004-08-05,
283622537,2014-09-26,
283622537,2008-06-05,
283622537,2015-01-24,
283622537,2008-06-05,
283622537,2010-08-13,
283622537,2015-10-24,
283622537,2014-06-22,
283622537,2015-05-24,
283622537,2017-06-16,
283622537,2015-10-24,0.0
283622537,2018-01-18,0.0
283622537,2018-08-18,0.0
283622537,2015-06-24,0.0
283622537,2014-03-22,0.0
283622537,2010-05-13,0.0
283622537,2010-12-02,0.0
283622537,2010-08-02,0.0
283622537,2008-07-05,0.0
283622537,2008-02-05,0.0
283622537,2006-09-25,0.0
283622537,2018-08-18,
283622537,2015-10-24,0.0
283622537,2008-08-05,
588527993,2015-08-26,
588527993,2012-10-15,
588527993,2015-07-01,
588527993,2012-05-15,
588527993,2015-04-26,
588527993,2015-04-01,
588527993,2012-11-15,
588527993,2015-07-26,
588527993,2012-10-15,
588527993,2015-10-26,
588527993,2015-10-26,
588527993,2012-08-15,
588527993,2015-03-26,
588527993,2012-07-15,
588527993,2015-04-26,
588527993,2015-10-26,
588527993,2015-10-26,
588527993,2015-12-26,
588527993,2015-03-26,
588527993,2015-02-11,
588527993,2015-07-26,
588527993,2015-11-26,
588527993,2015-05-26,
588527993,2015-05-01,
588527993,2015-07-01,
588527993,2015-07-26,
588527993,2015-06-26,
588527993,2015-09-26,
588527993,2015-12-26,
588527993,2015-12-26,
603003239,2011-11-20,
603003239,2009-06-11,
420043119,2010-05-27,
420043119,2010-05-30,
420043119,2013-10-06,
420043119,2010-09-27,
420043119,2010-06-30,
420043119,2013-09-06,
420043119,2010-11-30,
420043119,2013-02-06,
420043119,2009-05-10,
420043119,2015-02-22,
420043119,2014-08-18,
420043119,2015-06-22,
420043119,2014-05-18,
420043119,2015-12-22,
420043119,2014-10-18,
420043119,2015-07-22,
420043119,2015-02-22,
649320591,2016-12-04,
649320591,2016-05-04,
649320591,2016-05-04,
649320591,2016-10-04,
455906008,2019-05-09,
455906008,2019-01-09,
455906008,2019-04-09,
526173030,2015-09-21,
526173030,2015-09-21,
526173030,2015-01-21,
526173030,2017-04-16,
526173030,2015-09-21,
526173030,2017-09-16,
526173030,2017-12-16,
526173030,2017-04-16,
526173030,2015-09-21,
526173030,2015-08-21,
526173030,2017-10-16,
526173030,2017-09-20,
526173030,2017-02-20,
526173030,2017-02-20,
526173030,2019-09-23,
526173030,2015-03-21,
464793463,2015-08-12,
464793463,2010-12-08,
464793463,2006-07-13,
464793463,2002-10-27,
464793463,2006-11-13,
464793463,2003-02-18,
464793463,2002-06-11,
464793463,2003-11-18,
464793463,2002-05-11,
464793463,2009-06-29,
464793463,2018-04-26,
464793463,2012-02-19,
464793463,2006-03-13,
464793463,2010-05-08,
464793463,2003-07-18,
576283533,2013-08-11,
576283533,2016-04-22,
576283533,2016-12-22,
576283533,2014-10-27,
576283533,2014-04-11,
576283533,2014-02-27,
576283533,2016-06-22,
576283533,2017-05-24,
576283533,2017-11-24,
576283533,2017-05-24,
576283533,2017-03-11,
576283533,2018-01-02,
576283533,2017-11-01,
576283533,2019-08-13,
576283533,2018-12-02,
576283533,2016-12-22,
576283533,2017-09-24,
695969858,2017-06-08,
695969858,2015-04-04,
695969858,2017-04-08,
695969858,2017-08-08,
695969858,2015-07-04,
695969858,2017-12-08,
695969858,2015-12-04,
695969858,2017-05-08,
695969858,2017-12-08,
695969858,2015-07-04,
695969858,2015-11-04,
695969858,2017-06-08,
695969858,2017-08-08,
1090957795,2012-02-14,
1090957795,2012-12-14,
1090957795,2012-06-14,
1090957795,2012-04-14,
651382567,2018-02-28,
651382567,2018-04-29,
651382567,2019-09-08,
651382567,2019-02-08,
651382567,2019-03-08,
651382567,2019-10-08,
651382567,2019-04-08,
750128434,2011-10-14,
750128434,2010-10-12,
750128434,2011-11-14,
750128434,2014-03-22,
750128434,2010-11-12,
750128434,2014-05-22,
750128434,2016-12-14,
750128434,2016-03-14,
750128434,2016-03-14,
754262417,2015-01-16,
754262417,2015-07-16,
754262417,2018-07-26,
754262417,2018-10-26,
1027381971,2012-07-13,
1027381971,2012-01-13,
1027381971,2012-01-13,
1027381971,2012-07-13,
1027381971,2012-07-13,
1191979225,2019-06-08,
1191979225,2019-04-09,
1191979225,2020-09-27,
1191979225,2020-09-27,
1009736961,2010-10-17,
1009736961,2010-02-17,
1009736961,2010-10-17,
1009736961,2010-03-17,
1009736961,2010-08-17,
1009736961,2010-02-17,
1009736961,2010-04-17,
1009736961,2010-08-17,
1136391732,2011-12-11,
1136391732,2011-03-23,
1136391732,2007-08-29,
1136391732,2007-03-29,
1136391732,2002-04-29,
1136391732,2002-10-29,
1136391732,2007-08-29,
1136391732,2002-08-29,
1136391732,2011-03-23,
1136391732,2011-04-23,
1136391732,2016-04-05,
1136391732,2016-09-05,
1136391732,2016-11-05,
1136391732,2011-01-23,
1136391732,2016-06-05,
1136391732,2011-06-23,
1136391732,2007-01-29,
841550612,2007-04-28,
841550612,2009-02-18,
841550612,2017-07-19,
841550612,2017-03-19,
841550612,2007-11-28,
841550612,2009-01-18,
841550612,2010-12-22,
841550612,2008-01-26,
841550612,2008-03-06,
841550612,2010-02-22,
841550612,2016-09-13,
841550612,2014-07-08,
841550612,2016-02-13,
1152033604,2010-11-27,
1152033604,2013-01-25,
1152033604,2013-07-25,
1152033604,2015-06-29,
1152033604,2007-11-09,
1152033604,2012-06-06,
1152033604,2007-06-09,
1152033604,2004-04-06,
1152033604,2013-07-07,
1152033604,2002-01-22,
1152033604,2015-09-29,
1152033604,2004-11-06,
1152033604,2010-07-09,
1152033604,2013-01-25,
1152033604,2004-12-06,
1152033604,2013-09-07,
1152033604,2013-12-25,
1152033604,2007-02-09,
1152033604,2010-07-27,
1152033604,2015-10-29,
1152033604,2010-11-27,
1152033604,2007-04-09,
1152033604,2015-04-29,
1152033604,2010-01-27,
1152033604,2013-10-25,
1152033604,2015-04-29,
1152033604,2015-11-29,
1152033604,2018-05-08,
1152033604,2018-11-08,
1152033604,2018-10-08,
1152033604,2018-11-08,
1152033604,2018-06-28,
1152033604,2018-07-29,
639410044,2016-08-18,
639410044,2012-04-24,
639410044,2016-09-18,
639410044,2016-05-18,
639410044,2016-09-18,
639410044,2016-04-18,
309206832,2007-08-22,
309206832,2015-11-16,
309206832,2015-01-03,
309206832,2015-12-03,
309206832,2015-07-16,
309206832,2009-02-04,
309206832,2015-11-03,
309206832,2013-01-08,
309206832,2015-08-16,
309206832,2015-12-03,
309206832,2010-04-12,
309206832,2015-05-16,
309206832,2015-08-03,
309206832,2015-01-16,
309206832,2015-09-03,
622810240,2014-12-23,
622810240,2011-07-19,
622810240,2017-08-01,
622810240,2017-09-01,
622810240,2019-12-18,
283474715,2010-08-02,
283474715,2006-12-31,
283474715,2013-03-09,
283474715,2016-09-15,
283474715,2013-09-09,
283474715,2014-02-17,
283474715,2016-07-15,
283474715,2010-11-02,
283474715,2010-04-02,
283474715,2014-03-17,
283474715,2016-02-15,
283474715,2005-12-05,
283474715,2016-05-15,
283474715,2016-05-15,
283474715,2009-08-13,
283474715,2006-11-12,
283474715,2006-07-31,
283474715,2016-11-15,
283474715,2014-02-17,
283474715,2013-01-09,
283474715,2014-12-17,
283474715,2016-06-15,
283474715,2016-07-15,
283474715,2016-02-15,
283474715,2016-05-15,
283474715,2013-06-09,
283474715,2014-01-17,
1233566326,1994-03-30,
1233566326,2000-08-25,
1233566326,2000-05-25,
1233566326,1994-08-30,
1233566326,1994-11-30,
1233566326,1994-03-30,
1228040547,2007-07-20,
1228040547,2016-04-16,
1228040547,2007-01-20,
1228040547,2016-05-16,
1228040547,2016-06-22,
1228040547,2015-09-09,
1228040547,2015-01-09,
1228040547,2016-03-16,
1228040547,2016-11-22,
1228040547,2015-08-09,
1228040547,2015-04-09,
1228040547,2015-02-09,
1228040547,2015-08-09,
1228040547,2016-11-16,
1228040547,2016-07-16,
1228040547,2015-02-09,
1228040547,2015-06-09,
1228040547,2016-12-22,
1061266812,2017-11-16,
1061266812,2017-06-16,
1061266812,2017-10-16,
1061266812,2017-03-16,
1061266812,2017-01-14,
1061266812,2017-07-16,
1061266812,2017-06-16,
1061266812,2017-11-16,
1061266812,2019-12-27,
1061266812,2019-03-27,
1061266812,2017-04-14,
1061266812,2019-06-27,
1061266812,2019-02-27,
801253328,2018-02-19,
801253328,2018-01-19,
801253328,2018-01-19,
801253328,2018-01-19,
801253328,2018-08-19,
801253328,2018-07-19,
801253328,2018-03-19,
801253328,2018-11-19,
801253328,2018-07-19,
801253328,2018-03-19,
801253328,2018-08-19,
801253328,2020-08-13,
378823524,2019-11-28,
378823524,2019-07-28,
378823524,2019-02-28,
378823524,2019-09-28,
378823524,2019-03-28,
378823524,2019-06-19,
378823524,2019-01-19,
378823524,2019-03-28,
378823524,2019-02-14,
378823524,2019-12-19,
378823524,2019-12-28,
680472205,2011-11-21,
680472205,2011-01-21,
680472205,2011-11-21,
680472205,2018-06-07,
680472205,2018-03-07,
680472205,2018-07-07,
680472205,2018-10-07,
680472205,2018-09-07,
680472205,2018-09-07,
680472205,2018-03-07,
680472205,2019-02-11,
680472205,2019-06-10,
680472205,2019-07-11,
680472205,2019-06-11,
680472205,2019-06-11,
680472205,2019-10-10,
680472205,2019-10-17,
680472205,2019-12-17,
680472205,2019-12-26,
680472205,2019-08-18,
680472205,2019-05-18,
680472205,2019-09-17,
680472205,2019-07-26,
680472205,2011-07-21,
245800232,2020-04-26,
918039613,2017-07-17,
918039613,2017-05-17,
918039613,2017-12-17,
918039613,2017-05-17,
918039613,2017-12-17,
553293080,2015-08-25,
553293080,2015-10-25,
553293080,2014-08-25,
553293080,2015-04-25,
553293080,2015-09-25,
515174628,2014-10-27,
515174628,2011-05-25,1.0
515174628,2011-11-25,1.0
242729106,2015-03-26,
242729106,2015-08-26,
242729106,2013-01-22,1.0
242729106,2015-10-26,2.0
242729106,2015-08-26,2.0
242729106,2015-09-26,
242729106,2015-02-26,
468245421,2016-12-17,
468245421,2009-10-13,1.0
468245421,2009-01-15,2.0
468245421,2016-03-17,4.0
468245421,2015-05-16,
468245421,2015-02-16,
468245421,2016-06-17,
60482552,2016-06-30,
60482552,2016-12-31,
590538877,2012-12-24,
590538877,2016-01-20,
590538877,2016-12-22,
590538877,2014-11-30,
590538877,2012-11-24,
590538877,2012-03-24,
590538877,2016-12-20,
590538877,2016-10-20,
590538877,2014-06-30,
169375120,2014-08-19,
169375120,2015-05-16,
169375120,2009-10-07,1.0
169375120,2009-02-07,1.0
169375120,2009-04-07,2.0
169375120,2009-08-07,1.0
169375120,2011-02-07,3.0
169375120,2012-06-27,4.0
169375120,2012-11-27,4.0
169375120,2014-05-19,
169375120,2017-01-17,
169375120,2017-01-17,
169375120,2014-05-19,
169375120,2017-03-17,
169375120,2014-04-19,
169375120,2015-04-16,
169375120,2017-08-17,
169375120,2017-01-17,
169375120,2011-06-07,
169375120,2012-11-27,
169375120,2017-06-17,
169375120,2009-03-07,
169375120,2012-10-27,
169375120,2014-11-19,
169375120,2009-05-07,
169375120,2009-03-07,
169375120,2009-04-07,
83014283,2017-04-22,
83014283,2017-07-22,
83014283,2017-06-22,
83014283,2017-11-22,
83014283,2017-03-22,
83014283,2017-04-22,
556398484,2013-10-27,1.0
556398484,2013-06-27,1.0
556398484,2017-05-01,
556398484,2017-10-01,
556398484,2017-02-01,
556398484,2013-11-27,
556398484,2019-07-21,
556398484,2019-09-21,
157854380,2013-07-11,1.0
157854380,2013-01-11,1.0
157854380,2014-09-24,2.0
157854380,2014-04-24,2.0
157854380,2016-05-23,3.0
157854380,2018-05-13,0.0
157854380,2018-04-13,0.0
157854380,2018-06-13,0.0
5508393,2017-04-21,
5508393,2017-08-21,
5508393,2017-06-21,
5508393,2017-06-21,
5508393,2018-05-29,
5508393,2018-11-29,
5508393,2018-01-29,
5508393,2018-02-28,
5508393,2018-02-28,
5508393,2018-04-29,
5508393,2018-08-29,
329503003,2018-02-05,
613611333,2017-01-09,
613611333,2017-07-09,
613611333,2017-03-09,
613611333,2017-10-09,
613611333,2017-04-09,
613611333,2017-03-09,
613611333,2017-04-09,
613611333,2017-03-09,
411409605,2007-08-27,
411409605,2004-01-06,
411409605,2009-12-24,
411409605,2003-07-31,
411409605,2008-04-01,7.0
411409605,2009-04-24,8.0
411409605,2010-06-25,9.0
411409605,2012-06-20,10.0
411409605,2012-10-20,10.0
411409605,2013-10-27,11.0
411409605,2014-07-26,12.0
411409605,2014-08-26,12.0
411409605,2015-02-18,13.0
411409605,2007-09-27,6.0
411409605,2005-05-27,5.0
411409605,2005-11-27,5.0
411409605,2005-06-07,4.0
411409605,2005-01-07,4.0
411409605,2003-06-28,1.0
411409605,2018-05-08,
411409605,2005-06-27,
411409605,2007-05-27,
411409605,2005-09-27,
411409605,2003-07-31,
411409605,2007-05-27,
411409605,2005-11-27,
411409605,2005-05-27,
